"ntree" "mtry" "region" "year" "accuracy"
400 10 35 2010 0.947
800 10 35 2010 0.9432
100 20 35 2010 0.9505
200 20 35 2010 0.9491
400 20 35 2010 0.9553
800 20 35 2010 0.9461
100 40 35 2010 0.945
200 40 35 2010 0.9371
400 40 35 2010 0.9536
800 40 35 2010 0.9513
100 5 35 2011 0.9497
200 5 35 2011 0.9477
400 5 35 2011 0.9426
800 5 35 2011 0.9431
100 10 35 2011 0.9518
200 10 35 2011 0.9493
400 10 35 2011 0.9593
800 10 35 2011 0.9605
100 20 35 2011 0.9526
200 20 35 2011 0.9571
400 20 35 2011 0.9558
800 20 35 2011 0.9559
100 40 35 2011 0.9544
200 40 35 2011 0.9461
400 40 35 2011 0.9509
800 40 35 2011 0.9566
100 5 35 2012 0.9444
200 5 35 2012 0.9434
400 5 35 2012 0.9491
800 5 35 2012 0.959
100 10 35 2012 0.9504
200 10 35 2012 0.9482
400 10 35 2012 0.95
800 10 35 2012 0.9527
100 20 35 2012 0.9577
200 20 35 2012 0.9494
400 20 35 2012 0.9517
800 20 35 2012 0.9557
100 40 35 2012 0.963
200 40 35 2012 0.9622
400 40 35 2012 0.9586
800 40 35 2012 0.9508
100 5 36 2006 0.9418
200 5 36 2006 0.9461
400 5 36 2006 0.9364
800 5 36 2006 0.9453
100 10 36 2006 0.9418
200 10 36 2006 0.9518
400 10 36 2006 0.949
800 10 36 2006 0.9426
100 20 36 2006 0.9526
200 20 36 2006 0.9509
400 20 36 2006 0.9565
800 20 36 2006 0.9498
100 40 36 2006 0.9553
200 40 36 2006 0.9497
400 40 36 2006 0.945
800 40 36 2006 0.9452
100 5 36 2007 0.9391
200 5 36 2007 0.9437
400 5 36 2007 0.938
800 5 36 2007 0.9386
100 10 36 2007 0.9476
200 10 36 2007 0.9507
400 10 36 2007 0.9489
800 10 36 2007 0.9436
100 20 36 2007 0.9472
200 20 36 2007 0.944
400 20 36 2007 0.9424
800 20 36 2007 0.9496
100 40 36 2007 0.9505
200 40 36 2007 0.9494
400 40 36 2007 0.9404
800 40 36 2007 0.9485
100 5 36 2008 0.936
200 5 36 2008 0.9294
400 5 36 2008 0.9345
800 5 36 2008 0.9424
100 10 36 2008 0.9443
200 10 36 2008 0.9436
400 10 36 2008 0.9369
800 10 36 2008 0.9432
100 20 36 2008 0.9479
200 20 36 2008 0.9473
400 20 36 2008 0.9481
800 20 36 2008 0.9531
100 40 36 2008 0.9429
200 40 36 2008 0.9421
400 40 36 2008 0.9487
800 40 36 2008 0.9451
100 5 36 2009 0.9332
200 5 36 2009 0.9406
400 5 36 2009 0.939
800 5 36 2009 0.9415
100 10 36 2009 0.9418
200 10 36 2009 0.9478
400 10 36 2009 0.949
800 10 36 2009 0.9439
100 20 36 2009 0.9461
200 20 36 2009 0.9453
400 20 36 2009 0.9455
800 20 36 2009 0.9474
100 40 36 2009 0.9432
200 40 36 2009 0.9535
400 40 36 2009 0.9394
800 40 36 2009 0.9526
100 5 36 2010 0.9352
200 5 36 2010 0.9265
400 5 36 2010 0.9368
800 5 36 2010 0.9373
100 10 36 2010 0.9338
200 10 36 2010 0.933
400 10 36 2010 0.9484
800 10 36 2010 0.9358
100 20 36 2010 0.9421
200 20 36 2010 0.947
400 20 36 2010 0.952
800 20 36 2010 0.9378
100 40 36 2010 0.951
200 40 36 2010 0.9513
400 40 36 2010 0.9475
800 40 36 2010 0.951
100 5 36 2011 0.9378
200 5 36 2011 0.9444
400 5 36 2011 0.9371
800 5 36 2011 0.948
100 10 36 2011 0.9493
200 10 36 2011 0.936
400 10 36 2011 0.9459
800 10 36 2011 0.9476
100 20 36 2011 0.9483
200 20 36 2011 0.9493
400 20 36 2011 0.9447
800 20 36 2011 0.9476
100 40 36 2011 0.9467
200 40 36 2011 0.9517
400 40 36 2011 0.9459
800 40 36 2011 0.9524
100 5 36 2012 0.9428
200 5 36 2012 0.9499
400 5 36 2012 0.9427
800 5 36 2012 0.9478
100 10 36 2012 0.9557
200 10 36 2012 0.9467
400 10 36 2012 0.9497
800 10 36 2012 0.9502
100 20 36 2012 0.9528
200 20 36 2012 0.9554
400 20 36 2012 0.9479
800 20 36 2012 0.9557
100 40 36 2012 0.946
200 40 36 2012 0.9543
400 40 36 2012 0.9463
800 40 36 2012 0.9537
100 5 37 2006 0.8836
200 5 37 2006 0.8763
400 5 37 2006 0.8817
800 5 37 2006 0.8868
100 10 37 2006 0.8838
200 10 37 2006 0.8789
400 10 37 2006 0.8869
800 10 37 2006 0.8763
100 20 37 2006 0.8992
200 20 37 2006 0.89
400 20 37 2006 0.8858
800 20 37 2006 0.8921
100 40 37 2006 0.8936
200 40 37 2006 0.9074
400 40 37 2006 0.8734
800 40 37 2006 0.9011
100 5 37 2007 0.8768
200 5 37 2007 0.8774
400 5 37 2007 0.8746
800 5 37 2007 0.8735
100 10 37 2007 0.8701
200 10 37 2007 0.8725
400 10 37 2007 0.8806
800 10 37 2007 0.8822
100 20 37 2007 0.8891
200 20 37 2007 0.8846
400 20 37 2007 0.8933
800 20 37 2007 0.8878
100 40 37 2007 0.8785
200 40 37 2007 0.8802
400 40 37 2007 0.8895
800 40 37 2007 0.8863
100 5 37 2008 0.8726
200 5 37 2008 0.8672
400 5 37 2008 0.8754
800 5 37 2008 0.8723
100 10 37 2008 0.8748
200 10 37 2008 0.882
400 10 37 2008 0.8859
800 10 37 2008 0.8902
100 20 37 2008 0.8893
200 20 37 2008 0.8866
400 20 37 2008 0.878
800 20 37 2008 0.8876
100 40 37 2008 0.8841
200 40 37 2008 0.8876
400 40 37 2008 0.8778
800 40 37 2008 0.8962
100 5 37 2009 0.8695
200 5 37 2009 0.877
400 5 37 2009 0.8729
800 5 37 2009 0.8769
100 10 37 2009 0.8852
200 10 37 2009 0.8847
400 10 37 2009 0.8766
800 10 37 2009 0.8735
100 20 37 2009 0.8788
200 20 37 2009 0.8858
400 20 37 2009 0.8806
800 20 37 2009 0.894
100 40 37 2009 0.8852
200 40 37 2009 0.8919
400 40 37 2009 0.886
800 40 37 2009 0.8817
100 5 37 2010 0.8839
200 5 37 2010 0.8685
400 5 37 2010 0.8779
800 5 37 2010 0.8633
100 10 37 2010 0.8695
200 10 37 2010 0.8871
400 10 37 2010 0.8708
800 10 37 2010 0.8814
100 20 37 2010 0.8837
200 20 37 2010 0.8981
400 20 37 2010 0.8863
800 20 37 2010 0.8797
100 40 37 2010 0.8851
200 40 37 2010 0.8849
400 40 37 2010 0.8925
800 40 37 2010 0.8913
100 5 37 2011 0.8778
200 5 37 2011 0.8722
400 5 37 2011 0.8652
800 5 37 2011 0.8687
100 10 37 2011 0.8753
200 10 37 2011 0.8785
400 10 37 2011 0.8866
800 10 37 2011 0.8818
100 20 37 2011 0.883
200 20 37 2011 0.8871
400 20 37 2011 0.8824
800 20 37 2011 0.8808
100 40 37 2011 0.8785
200 40 37 2011 0.8876
400 40 37 2011 0.8902
800 40 37 2011 0.8806
100 5 37 2012 0.8712
200 5 37 2012 0.8843
400 5 37 2012 0.8959
800 5 37 2012 0.8789
100 10 37 2012 0.8881
200 10 37 2012 0.8894
400 10 37 2012 0.8906
800 10 37 2012 0.8777
100 20 37 2012 0.8806
200 20 37 2012 0.8844
400 20 37 2012 0.8854
800 20 37 2012 0.8866
100 40 37 2012 0.8861
200 40 37 2012 0.8746
400 40 37 2012 0.8955
800 40 37 2012 0.8968
100 5 38 2006 0.9022
200 5 38 2006 0.9073
400 5 38 2006 0.9073
800 5 38 2006 0.9112
100 10 38 2006 0.9044
200 10 38 2006 0.9121
400 10 38 2006 0.9156
800 10 38 2006 0.917
100 20 38 2006 0.9133
200 20 38 2006 0.9191
400 20 38 2006 0.9194
800 20 38 2006 0.9203
100 40 38 2006 0.9228
200 40 38 2006 0.9108
400 40 38 2006 0.9123
800 40 38 2006 0.9218
100 5 38 2007 0.8942
200 5 38 2007 0.9038
400 5 38 2007 0.9015
800 5 38 2007 0.9049
100 10 38 2007 0.9027
200 10 38 2007 0.9022
400 10 38 2007 0.9015
800 10 38 2007 0.898
100 20 38 2007 0.9072
200 20 38 2007 0.9147
400 20 38 2007 0.9066
800 20 38 2007 0.9016
100 40 38 2007 0.9074
200 40 38 2007 0.908
400 40 38 2007 0.9141
800 40 38 2007 0.9155
100 5 38 2008 0.9102
200 5 38 2008 0.8938
400 5 38 2008 0.9027
800 5 38 2008 0.8995
100 10 38 2008 0.9096
200 10 38 2008 0.9024
400 10 38 2008 0.9101
800 10 38 2008 0.9066
100 20 38 2008 0.9
200 20 38 2008 0.9072
400 20 38 2008 0.9054
800 20 38 2008 0.9053
100 40 38 2008 0.9237
200 40 38 2008 0.9051
400 40 38 2008 0.912
800 40 38 2008 0.9113
100 5 38 2009 0.8962
200 5 38 2009 0.9009
400 5 38 2009 0.905
800 5 38 2009 0.8931
100 10 38 2009 0.9142
200 10 38 2009 0.9129
400 10 38 2009 0.9128
800 10 38 2009 0.9121
100 20 38 2009 0.9072
200 20 38 2009 0.9051
400 20 38 2009 0.9257
800 20 38 2009 0.9078
100 40 38 2009 0.9023
200 40 38 2009 0.9193
400 40 38 2009 0.9142
800 40 38 2009 0.9155
100 5 38 2010 0.9097
200 5 38 2010 0.9041
400 5 38 2010 0.9095
800 5 38 2010 0.9038
100 10 38 2010 0.9091
200 10 38 2010 0.9061
400 10 38 2010 0.9068
800 10 38 2010 0.9032
100 20 38 2010 0.918
200 20 38 2010 0.9145
400 20 38 2010 0.908
800 20 38 2010 0.9123
100 40 38 2010 0.9219
200 40 38 2010 0.9098
400 40 38 2010 0.9148
800 40 38 2010 0.9165
100 5 38 2011 0.9035
200 5 38 2011 0.9013
400 5 38 2011 0.9067
800 5 38 2011 0.9051
100 10 38 2011 0.9113
200 10 38 2011 0.9041
400 10 38 2011 0.9022
800 10 38 2011 0.9157
100 20 38 2011 0.9144
200 20 38 2011 0.9087
400 20 38 2011 0.9126
800 20 38 2011 0.904
100 40 38 2011 0.9077
200 40 38 2011 0.9097
400 40 38 2011 0.916
800 40 38 2011 0.9117
100 5 38 2012 0.8972
200 5 38 2012 0.9022
400 5 38 2012 0.915
800 5 38 2012 0.9171
100 10 38 2012 0.9179
200 10 38 2012 0.9082
400 10 38 2012 0.9159
800 10 38 2012 0.902
100 20 38 2012 0.9139
200 20 38 2012 0.9181
400 20 38 2012 0.9056
800 20 38 2012 0.9135
100 40 38 2012 0.9099
200 40 38 2012 0.9132
400 40 38 2012 0.9174
800 40 38 2012 0.9146
100 5 8 2007 0.9155
200 5 8 2007 0.9238
400 5 8 2007 0.9181
800 5 8 2007 0.9225
100 10 8 2007 0.9271
200 10 8 2007 0.9206
400 10 8 2007 0.9226
800 10 8 2007 0.9218
100 20 8 2007 0.9251
200 20 8 2007 0.9261
400 20 8 2007 0.9246
800 20 8 2007 0.9264
100 40 8 2007 0.9182
200 40 8 2007 0.9288
400 40 8 2007 0.9326
800 40 8 2007 0.9282
100 5 8 2008 0.9267
200 5 8 2008 0.919
400 5 8 2008 0.9165
800 5 8 2008 0.9235
100 10 8 2008 0.9297
200 10 8 2008 0.9197
400 10 8 2008 0.933
800 10 8 2008 0.9228
100 20 8 2008 0.9305
200 20 8 2008 0.9246
400 20 8 2008 0.9233
800 20 8 2008 0.926
100 40 8 2008 0.9202
200 40 8 2008 0.9299
400 40 8 2008 0.9361
800 40 8 2008 0.9342
100 5 8 2009 0.9134
200 5 8 2009 0.916
400 5 8 2009 0.934
800 5 8 2009 0.9172
100 10 8 2009 0.9152
200 10 8 2009 0.9217
400 10 8 2009 0.9238
800 10 8 2009 0.9259
100 20 8 2009 0.9216
200 20 8 2009 0.9265
400 20 8 2009 0.9322
800 20 8 2009 0.9208
100 40 8 2009 0.936
200 40 8 2009 0.9324
400 40 8 2009 0.9204
800 40 8 2009 0.9304
100 5 8 2010 0.9169
200 5 8 2010 0.9094
400 5 8 2010 0.9225
800 5 8 2010 0.9263
100 10 8 2010 0.9176
200 10 8 2010 0.9313
400 10 8 2010 0.9208
800 10 8 2010 0.9313
100 20 8 2010 0.921
200 20 8 2010 0.9239
400 20 8 2010 0.9264
800 20 8 2010 0.9244
100 40 8 2010 0.9254
200 40 8 2010 0.9287
400 40 8 2010 0.925
800 40 8 2010 0.9199
100 5 8 2011 0.9161
200 5 8 2011 0.9289
400 5 8 2011 0.9082
800 5 8 2011 0.9215
100 10 8 2011 0.9211
200 10 8 2011 0.9249
400 10 8 2011 0.9244
800 10 8 2011 0.9139
100 20 8 2011 0.9296
200 20 8 2011 0.9256
400 20 8 2011 0.9274
800 20 8 2011 0.9183
100 40 8 2011 0.926
200 40 8 2011 0.9313
400 40 8 2011 0.9308
800 40 8 2011 0.9294
100 5 8 2012 0.9201
200 5 8 2012 0.9132
400 5 8 2012 0.9257
800 5 8 2012 0.9261
100 10 8 2012 0.9308
200 10 8 2012 0.9232
400 10 8 2012 0.9264
800 10 8 2012 0.9252
100 20 8 2012 0.9214
200 20 8 2012 0.9302
400 20 8 2012 0.9239
800 20 8 2012 0.9252
100 40 8 2012 0.9178
200 40 8 2012 0.9211
400 40 8 2012 0.9276
800 40 8 2012 0.9219
100 5 8 2013 0.9215
200 5 8 2013 0.9257
400 5 8 2013 0.9274
800 5 8 2013 0.9119
100 10 8 2013 0.9235
200 10 8 2013 0.9259
400 10 8 2013 0.9261
800 10 8 2013 0.9295
100 20 8 2013 0.9242
200 20 8 2013 0.9236
400 20 8 2013 0.9267
800 20 8 2013 0.9251
100 40 8 2013 0.9307
200 40 8 2013 0.9234
400 40 8 2013 0.9284
800 40 8 2013 0.9251
400 10 28 2008 0.9478
800 10 28 2008 0.9505
100 20 28 2008 0.9407
200 20 28 2008 0.9549
400 20 28 2008 0.9442
800 20 28 2008 0.9449
100 40 28 2008 0.9428
200 40 28 2008 0.9481
400 40 28 2008 0.9513
800 40 28 2008 0.9377
100 5 28 2009 0.9335
200 5 28 2009 0.9443
400 5 28 2009 0.9369
800 5 28 2009 0.9408
100 10 28 2009 0.9397
200 10 28 2009 0.9467
400 10 28 2009 0.946
800 10 28 2009 0.9368
100 20 28 2009 0.943
200 20 28 2009 0.9437
400 20 28 2009 0.9379
800 20 28 2009 0.9411
100 40 28 2009 0.9393
200 40 28 2009 0.9441
400 40 28 2009 0.9492
800 40 28 2009 0.9391
100 5 28 2010 0.9425
200 5 28 2010 0.9446
400 5 28 2010 0.9438
800 5 28 2010 0.9479
100 10 28 2010 0.9416
200 10 28 2010 0.9387
400 10 28 2010 0.9456
800 10 28 2010 0.9396
100 20 28 2010 0.9468
200 20 28 2010 0.9477
400 20 28 2010 0.9476
800 20 28 2010 0.943
100 40 28 2010 0.9441
200 40 28 2010 0.9536
400 40 28 2010 0.9443
800 40 28 2010 0.9431
100 5 28 2011 0.9251
200 5 28 2011 0.9327
400 5 28 2011 0.9259
800 5 28 2011 0.9217
100 10 28 2011 0.9416
200 10 28 2011 0.9346
400 10 28 2011 0.9269
800 10 28 2011 0.9289
100 20 28 2011 0.9345
200 20 28 2011 0.928
400 20 28 2011 0.9252
800 20 28 2011 0.9261
100 40 28 2011 0.9197
200 40 28 2011 0.9332
400 40 28 2011 0.9289
800 40 28 2011 0.9354
100 5 28 2012 0.9244
200 5 28 2012 0.9414
400 5 28 2012 0.9403
800 5 28 2012 0.9354
100 10 28 2012 0.93
200 10 28 2012 0.9386
400 10 28 2012 0.9445
800 10 28 2012 0.9425
100 20 28 2012 0.9302
200 20 28 2012 0.9384
400 20 28 2012 0.9401
800 20 28 2012 0.9398
100 40 28 2012 0.938
200 40 28 2012 0.9426
400 40 28 2012 0.9431
800 40 28 2012 0.9443
100 5 28 2013 0.9314
200 5 28 2013 0.9247
400 5 28 2013 0.933
800 5 28 2013 0.9291
100 10 28 2013 0.9266
200 10 28 2013 0.9311
400 10 28 2013 0.937
800 10 28 2013 0.9296
100 20 28 2013 0.9411
200 20 28 2013 0.9331
400 20 28 2013 0.9359
800 20 28 2013 0.9379
100 40 28 2013 0.9395
200 40 28 2013 0.9392
400 40 28 2013 0.9423
800 40 28 2013 0.9372
800 5 2 2009 0.9419
100 10 2 2009 0.9433
200 10 2 2009 0.9489
400 10 2 2009 0.9428
800 10 2 2009 0.9511
100 20 2 2009 0.944
200 20 2 2009 0.9535
400 20 2 2009 0.9511
800 20 2 2009 0.9556
100 40 2 2009 0.9571
200 40 2 2009 0.9575
400 40 2 2009 0.9562
800 40 2 2009 0.9605
100 5 2 2010 0.9435
200 5 2 2010 0.9373
400 5 2 2010 0.9442
800 5 2 2010 0.937
100 10 2 2010 0.9408
200 10 2 2010 0.9431
400 10 2 2010 0.9477
800 10 2 2010 0.9429
100 20 2 2010 0.9443
200 20 2 2010 0.9554
400 20 2 2010 0.9427
800 20 2 2010 0.951
100 40 2 2010 0.9458
200 40 2 2010 0.9476
400 40 2 2010 0.9542
800 40 2 2010 0.9482
100 5 2 2011 0.9311
200 5 2 2011 0.9369
400 5 2 2011 0.9354
800 5 2 2011 0.9295
100 10 2 2011 0.9467
200 10 2 2011 0.935
400 10 2 2011 0.9459
800 10 2 2011 0.9403
100 20 2 2011 0.9481
200 20 2 2011 0.95
400 20 2 2011 0.9516
800 20 2 2011 0.945
100 40 2 2011 0.9468
200 40 2 2011 0.9483
400 40 2 2011 0.9508
800 40 2 2011 0.946
100 5 2 2012 0.9334
200 5 2 2012 0.9405
400 5 2 2012 0.945
800 5 2 2012 0.9493
100 10 2 2012 0.9469
200 10 2 2012 0.9492
400 10 2 2012 0.9519
800 10 2 2012 0.941
100 20 2 2012 0.9522
200 20 2 2012 0.9534
400 20 2 2012 0.9503
800 20 2 2012 0.9501
100 40 2 2012 0.9524
200 40 2 2012 0.9497
400 40 2 2012 0.952
800 40 2 2012 0.9465
100 5 2 2013 0.9384
200 5 2 2013 0.9358
400 5 2 2013 0.9356
800 5 2 2013 0.9399
100 10 2 2013 0.9435
200 10 2 2013 0.9401
400 10 2 2013 0.944
800 10 2 2013 0.9468
100 20 2 2013 0.942
200 20 2 2013 0.9437
400 20 2 2013 0.9494
800 20 2 2013 0.9495
100 40 2 2013 0.9457
200 40 2 2013 0.9519
400 40 2 2013 0.9549
800 40 2 2013 0.9532
100 40 21 2011 0.9523
200 40 21 2011 0.9623
400 40 21 2011 0.9506
800 40 21 2011 0.9555
100 5 21 2012 0.9526
200 5 21 2012 0.9498
400 5 21 2012 0.9533
800 5 21 2012 0.9526
100 10 21 2012 0.9584
200 10 21 2012 0.9552
400 10 21 2012 0.9587
800 10 21 2012 0.955
100 20 21 2012 0.9585
200 20 21 2012 0.9622
400 20 21 2012 0.9542
800 20 21 2012 0.9583
100 40 21 2012 0.9601
200 40 21 2012 0.9565
400 40 21 2012 0.9539
800 40 21 2012 0.9548
100 5 21 2013 0.9513
200 5 21 2013 0.9599
400 5 21 2013 0.9506
800 5 21 2013 0.9499
100 10 21 2013 0.9534
200 10 21 2013 0.9509
400 10 21 2013 0.9592
800 10 21 2013 0.9547
100 20 21 2013 0.9532
200 20 21 2013 0.9577
400 20 21 2013 0.9533
800 20 21 2013 0.9598
100 40 21 2013 0.9575
200 40 21 2013 0.958
400 40 21 2013 0.9641
800 40 21 2013 0.9594
400 5 29 2013 0.9222
800 5 29 2013 0.9205
100 10 29 2013 0.9278
200 10 29 2013 0.9215
400 10 29 2013 0.9211
800 10 29 2013 0.9218
100 20 29 2013 0.925
200 20 29 2013 0.9277
400 20 29 2013 0.9258
800 20 29 2013 0.9292
100 40 29 2013 0.926
200 40 29 2013 0.9334
400 40 29 2013 0.924
800 40 29 2013 0.9307
100 5 29 2014 0.919
200 5 29 2014 0.928
400 5 29 2014 0.9302
800 5 29 2014 0.9246
100 10 29 2014 0.9306
200 10 29 2014 0.9238
400 10 29 2014 0.9337
800 10 29 2014 0.9324
100 20 29 2014 0.9335
200 20 29 2014 0.9374
400 20 29 2014 0.9443
800 20 29 2014 0.9346
100 40 29 2014 0.9294
200 40 29 2014 0.9322
400 40 29 2014 0.9318
800 40 29 2014 0.9338
100 5 29 2015 0.9261
200 5 29 2015 0.9165
400 5 29 2015 0.9239
800 5 29 2015 0.9187
100 10 29 2015 0.932
200 10 29 2015 0.9331
400 10 29 2015 0.927
800 10 29 2015 0.9165
100 20 29 2015 0.93
200 20 29 2015 0.9332
400 20 29 2015 0.9274
800 20 29 2015 0.9264
100 40 29 2015 0.9274
200 40 29 2015 0.9275
400 40 29 2015 0.9328
800 40 29 2015 0.9405
100 5 29 2016 0.9344
200 5 29 2016 0.9275
400 5 29 2016 0.9339
800 5 29 2016 0.9243
100 10 29 2016 0.9266
200 10 29 2016 0.9291
400 10 29 2016 0.9335
800 10 29 2016 0.928
100 20 29 2016 0.9406
200 20 29 2016 0.9326
400 20 29 2016 0.928
800 20 29 2016 0.9368
100 40 29 2016 0.9375
200 40 29 2016 0.9334
400 40 29 2016 0.9346
800 40 29 2016 0.9356
100 5 29 2017 0.923
200 5 29 2017 0.9222
400 5 29 2017 0.9318
800 5 29 2017 0.922
100 10 29 2017 0.9272
200 10 29 2017 0.9246
400 10 29 2017 0.9302
800 10 29 2017 0.9315
100 20 29 2017 0.9342
200 20 29 2017 0.9309
400 20 29 2017 0.9325
800 20 29 2017 0.9294
100 40 29 2017 0.9335
200 40 29 2017 0.939
400 40 29 2017 0.9322
800 40 29 2017 0.932
100 5 29 2018 0.9231
200 5 29 2018 0.9351
400 5 29 2018 0.9227
800 5 29 2018 0.9278
100 10 29 2018 0.9301
200 10 29 2018 0.9336
400 10 29 2018 0.9274
800 10 29 2018 0.9214
100 20 29 2018 0.9328
200 20 29 2018 0.9313
400 20 29 2018 0.9371
800 20 29 2018 0.9383
100 40 29 2018 0.925
200 40 29 2018 0.9323
400 40 29 2018 0.9314
800 40 29 2018 0.9303
100 5 29 2019 0.9262
200 5 29 2019 0.9233
400 5 29 2019 0.9227
800 5 29 2019 0.929
100 10 29 2019 0.9348
200 10 29 2019 0.9357
400 10 29 2019 0.9223
800 10 29 2019 0.9256
100 20 29 2019 0.9344
200 20 29 2019 0.9326
400 20 29 2019 0.9399
800 20 29 2019 0.9278
100 40 29 2019 0.9289
200 40 29 2019 0.9362
400 40 29 2019 0.931
800 40 29 2019 0.9263
100 5 30 2013 0.9446
200 5 30 2013 0.9347
400 5 30 2013 0.9436
800 5 30 2013 0.946
100 10 30 2013 0.9522
200 10 30 2013 0.9427
400 10 30 2013 0.9358
800 10 30 2013 0.95
100 20 30 2013 0.9494
200 20 30 2013 0.953
400 20 30 2013 0.9446
800 20 30 2013 0.9445
100 40 30 2013 0.9475
200 40 30 2013 0.9519
400 40 30 2013 0.9513
800 40 30 2013 0.949
100 5 30 2014 0.9381
200 5 30 2014 0.9459
400 5 30 2014 0.9464
800 5 30 2014 0.9437
100 10 30 2014 0.9483
200 10 30 2014 0.9567
400 10 30 2014 0.9414
800 10 30 2014 0.947
100 20 30 2014 0.9488
200 20 30 2014 0.954
400 20 30 2014 0.9559
800 20 30 2014 0.9538
100 40 30 2014 0.9434
200 40 30 2014 0.9487
400 40 30 2014 0.9512
800 40 30 2014 0.9471
100 5 30 2015 0.9561
200 5 30 2015 0.949
400 5 30 2015 0.9494
800 5 30 2015 0.9474
100 10 30 2015 0.9534
200 10 30 2015 0.9532
400 10 30 2015 0.9538
800 10 30 2015 0.9543
100 20 30 2015 0.9458
200 20 30 2015 0.9502
400 20 30 2015 0.9517
800 20 30 2015 0.9534
100 40 30 2015 0.9486
200 40 30 2015 0.9486
400 40 30 2015 0.9524
800 40 30 2015 0.9497
100 5 30 2016 0.9436
200 5 30 2016 0.9442
400 5 30 2016 0.9488
800 5 30 2016 0.9489
100 10 30 2016 0.9409
200 10 30 2016 0.9441
400 10 30 2016 0.9436
800 10 30 2016 0.9512
100 20 30 2016 0.9466
200 20 30 2016 0.9479
400 20 30 2016 0.9549
800 20 30 2016 0.946
100 40 30 2016 0.9507
200 40 30 2016 0.9497
400 40 30 2016 0.9468
800 40 30 2016 0.9465
100 5 30 2017 0.9455
200 5 30 2017 0.9611
400 5 30 2017 0.9508
800 5 30 2017 0.9465
100 10 30 2017 0.953
200 10 30 2017 0.939
400 10 30 2017 0.9435
800 10 30 2017 0.937
100 20 30 2017 0.9461
200 20 30 2017 0.9535
400 20 30 2017 0.9538
800 20 30 2017 0.9512
100 40 30 2017 0.948
200 40 30 2017 0.9548
400 40 30 2017 0.9445
800 40 30 2017 0.9532
100 5 30 2018 0.9386
200 5 30 2018 0.9428
400 5 30 2018 0.9495
800 5 30 2018 0.947
100 10 30 2018 0.9441
200 10 30 2018 0.9482
400 10 30 2018 0.9463
800 10 30 2018 0.9573
100 20 30 2018 0.9447
200 20 30 2018 0.9471
400 20 30 2018 0.9476
800 20 30 2018 0.9546
100 40 30 2018 0.9527
200 40 30 2018 0.9523
400 40 30 2018 0.948
800 40 30 2018 0.9537
100 5 30 2019 0.9508
200 5 30 2019 0.9426
400 5 30 2019 0.9522
800 5 30 2019 0.9536
100 10 30 2019 0.9521
200 10 30 2019 0.9555
400 10 30 2019 0.9486
800 10 30 2019 0.9552
100 20 30 2019 0.956
200 20 30 2019 0.9567
400 20 30 2019 0.9586
800 20 30 2019 0.9568
100 40 30 2019 0.9481
200 40 30 2019 0.9467
400 40 30 2019 0.9556
800 40 30 2019 0.9571
100 5 31 2013 0.9438
200 5 31 2013 0.9554
400 5 31 2013 0.9477
800 5 31 2013 0.9505
100 10 31 2013 0.9582
200 10 31 2013 0.9531
400 10 31 2013 0.9537
800 10 31 2013 0.9523
100 20 31 2013 0.9571
200 20 31 2013 0.9666
400 20 31 2013 0.9585
800 20 31 2013 0.9552
100 40 31 2013 0.9517
200 40 31 2013 0.9538
400 40 31 2013 0.9591
800 40 31 2013 0.9598
100 5 31 2014 0.9543
200 5 31 2014 0.9516
400 5 31 2014 0.9527
800 5 31 2014 0.9639
100 10 31 2014 0.9628
200 10 31 2014 0.9601
400 10 31 2014 0.9618
800 10 31 2014 0.9531
100 20 31 2014 0.9577
200 20 31 2014 0.9646
400 20 31 2014 0.9573
800 20 31 2014 0.9658
100 40 31 2014 0.9621
200 40 31 2014 0.9583
400 40 31 2014 0.9652
800 40 31 2014 0.9626
100 5 31 2015 0.9561
200 5 31 2015 0.9618
400 5 31 2015 0.9574
800 5 31 2015 0.9612
100 10 31 2015 0.9658
200 10 31 2015 0.9603
400 10 31 2015 0.9659
800 10 31 2015 0.9571
100 20 31 2015 0.9602
200 20 31 2015 0.9548
400 20 31 2015 0.9619
800 20 31 2015 0.9634
100 40 31 2015 0.9568
200 40 31 2015 0.9644
400 40 31 2015 0.9606
800 40 31 2015 0.961
100 5 31 2016 0.952
200 5 31 2016 0.9501
400 5 31 2016 0.9557
800 5 31 2016 0.9583
100 10 31 2016 0.9663
200 10 31 2016 0.9633
400 10 31 2016 0.9573
800 10 31 2016 0.9627
100 20 31 2016 0.9596
200 20 31 2016 0.9658
400 20 31 2016 0.9633
800 20 31 2016 0.9633
100 40 31 2016 0.9641
200 40 31 2016 0.9607
400 40 31 2016 0.9649
800 40 31 2016 0.9612
100 5 31 2017 0.9523
200 5 31 2017 0.9499
400 5 31 2017 0.9601
800 5 31 2017 0.9592
100 10 31 2017 0.9574
200 10 31 2017 0.9616
400 10 31 2017 0.9551
800 10 31 2017 0.9524
100 20 31 2017 0.9573
200 20 31 2017 0.9598
400 20 31 2017 0.9533
800 20 31 2017 0.9606
100 40 31 2017 0.9551
200 40 31 2017 0.9607
400 40 31 2017 0.9547
800 40 31 2017 0.9612
100 5 31 2018 0.9572
200 5 31 2018 0.953
400 5 31 2018 0.9572
800 5 31 2018 0.9513
100 10 31 2018 0.9661
200 10 31 2018 0.9602
400 10 31 2018 0.9653
800 10 31 2018 0.9672
100 20 31 2018 0.9657
200 20 31 2018 0.9629
