system:index,area,class_id,territory,year,.geo
0_16_3,787.5790750178137,11,17,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_16_4,4651.9137089296755,12,17,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_16_5,33938.898501805576,15,17,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_16_6,7.802316616943343,20,17,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_16_7,11032.817928872939,21,17,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_16_8,557.7961324863335,24,17,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_16_9,66.87823846020504,25,17,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_16_10,5.083348312683124,30,17,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_16_11,2079.16015936209,33,17,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_16_12,0.1672800046386718,39,17,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_16_13,45.79262965173306,41,17,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_16_14,203.77492380108743,46,17,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_16_15,1.5130774746704136,48,17,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_17_0,2152.171079625567,3,18,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_17_1,2288.0372858867054,4,18,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_17_2,35.24442473052917,9,18,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_17_3,806.0075390622555,11,18,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_17_4,188.00828507501262,12,18,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_17_5,19677.462039137423,15,18,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_17_6,7.966199545532206,20,18,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_17_7,3426.080675094343,21,18,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_17_8,44.39292710211095,24,18,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_17_9,50.197543567199745,25,18,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_17_10,33.59870164703373,33,18,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_17_11,8.386297449890156,39,18,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_17_12,320.64509742138546,41,18,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_17_13,5.744946666442862,46,18,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_18_0,2800.066546859367,3,19,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_18_1,1128.9510880738508,4,19,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_18_2,106.83369738580419,9,19,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_18_3,819.4742329037522,11,19,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_18_4,126.67320237420631,12,19,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_18_5,8563.014242309075,15,19,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_18_6,2174.0742821535214,20,19,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_18_7,4771.973431044631,21,19,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_18_8,315.8669230538932,24,19,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_18_9,330.81954173449566,25,19,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_18_10,1.54544648400879,30,19,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_18_11,408.12945831379267,33,19,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_18_12,3.057486719055178,39,19,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_18_13,808.9839758099996,41,19,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_18_14,50.29754451544183,46,19,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_18_15,115.04867642773348,47,19,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_18_16,0.04782525567626954,48,19,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_19_0,1483.787250314568,3,20,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_19_1,837.9994118150689,4,20,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_19_2,645.7903084646389,9,20,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_19_3,429.84955458856257,11,20,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_19_4,315.440097686708,12,20,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_19_5,5470.877988433059,15,20,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_19_6,2.3589849503784337,20,20,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_19_7,2205.353809370107,21,20,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_19_8,94.73244859875471,24,20,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_19_9,106.22249386913842,25,20,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_19_10,35.95514909844945,33,20,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_19_11,41.16898790307575,39,20,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_19_12,960.6328627710008,41,20,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_19_13,46.14816513806098,46,20,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20_0,6763.991873332215,3,21,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20_1,8663.73093152569,4,21,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20_2,34.550821180908486,9,21,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20_3,272.5942599925538,11,21,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20_4,5987.305647759674,12,21,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20_5,14639.575834096273,15,21,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20_6,5475.114689900263,21,21,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20_7,443.21000849682184,24,21,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20_8,359.44121877667266,25,21,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20_9,1.0757254639892602,30,21,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
