system:index,GLOB_ACC,SIZE,VERSION,YEAR,mapb,.geo
1_1_1_1_1_1_1_1_1_1_2_00000000000000000020,0.6526717557251909,524,mapbiomas_collection60_integration_v1,2008,7,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_2_00000000000000000021,0.6975149957155099,1167,mapbiomas_collection60_integration_v1,2008,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_2_00000000000000000022,0.6509433962264151,318,mapbiomas_collection60_integration_v1,2008,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_2_00000000000000000023,0.6512261580381471,367,mapbiomas_collection60_integration_v1,2008,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_2_00000000000000000024,0.6666666666666666,342,mapbiomas_collection60_integration_v1,2008,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_2_00000000000000000025,0.6838565022421524,446,mapbiomas_collection60_integration_v1,2008,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_2_00000000000000000000,0.6335740072202166,554,mapbiomas_collection60_integration_v1,2009,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_2_00000000000000000001,0.6583941605839416,685,mapbiomas_collection60_integration_v1,2009,24,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_2_00000000000000000002,0.7765607886089814,913,mapbiomas_collection60_integration_v1,2009,29,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_2_00000000000000000003,0.6974972796517954,919,mapbiomas_collection60_integration_v1,2009,13,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_2_00000000000000000004,0.7267441860465116,688,mapbiomas_collection60_integration_v1,2009,30,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_2_00000000000000000005,0.7298245614035088,285,mapbiomas_collection60_integration_v1,2009,31,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_2_00000000000000000006,0.6125356125356125,351,mapbiomas_collection60_integration_v1,2009,28,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_2_00000000000000000007,0.8454258675078864,317,mapbiomas_collection60_integration_v1,2009,32,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_2_00000000000000000008,0.8915470494417863,627,mapbiomas_collection60_integration_v1,2009,35,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_2_00000000000000000009,0.8285714285714286,175,mapbiomas_collection60_integration_v1,2009,37,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_2_0000000000000000000a,0.8704318936877077,301,mapbiomas_collection60_integration_v1,2009,33,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_2_0000000000000000000b,0.796078431372549,510,mapbiomas_collection60_integration_v1,2009,38,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_2_0000000000000000000c,0.8857758620689655,464,mapbiomas_collection60_integration_v1,2009,36,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_2_0000000000000000000d,0.8153846153846154,195,mapbiomas_collection60_integration_v1,2009,16,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_2_0000000000000000000e,0.7864406779661017,295,mapbiomas_collection60_integration_v1,2009,19,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_2_0000000000000000000f,0.8966942148760331,242,mapbiomas_collection60_integration_v1,2009,18,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_2_00000000000000000010,0.8504672897196262,107,mapbiomas_collection60_integration_v1,2009,20,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_2_00000000000000000011,0.7513966480446927,358,mapbiomas_collection60_integration_v1,2009,23,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_2_00000000000000000012,0.7027649769585254,434,mapbiomas_collection60_integration_v1,2009,27,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_2_00000000000000000013,0.7813807531380753,956,mapbiomas_collection60_integration_v1,2009,26,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_2_00000000000000000014,0.7783018867924528,1272,mapbiomas_collection60_integration_v1,2009,25,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_2_00000000000000000015,0.6875725900116144,861,mapbiomas_collection60_integration_v1,2009,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_2_00000000000000000016,0.6342281879194631,298,mapbiomas_collection60_integration_v1,2009,9,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_2_00000000000000000017,0.7172897196261683,428,mapbiomas_collection60_integration_v1,2009,21,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_2_00000000000000000018,0.8795986622073578,299,mapbiomas_collection60_integration_v1,2009,22,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_2_00000000000000000019,0.8778761061946903,565,mapbiomas_collection60_integration_v1,2009,34,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_2_0000000000000000001a,0.7422096317280453,706,mapbiomas_collection60_integration_v1,2009,17,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_2_0000000000000000001b,0.6530612244897959,442,mapbiomas_collection60_integration_v1,2009,15,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_2_0000000000000000001c,0.686429512516469,759,mapbiomas_collection60_integration_v1,2009,14,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_2_0000000000000000001d,0.7667121418826739,734,mapbiomas_collection60_integration_v1,2009,12,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_2_0000000000000000001e,0.6692682926829269,1025,mapbiomas_collection60_integration_v1,2009,10,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_2_0000000000000000001f,0.7146341463414634,410,mapbiomas_collection60_integration_v1,2009,11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_2_00000000000000000020,0.6608863198458574,519,mapbiomas_collection60_integration_v1,2009,7,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_2_00000000000000000021,0.6974137931034483,1160,mapbiomas_collection60_integration_v1,2009,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_2_00000000000000000022,0.6540880503144654,318,mapbiomas_collection60_integration_v1,2009,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_2_00000000000000000023,0.6512261580381471,367,mapbiomas_collection60_integration_v1,2009,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_2_00000000000000000024,0.6715542521994134,341,mapbiomas_collection60_integration_v1,2009,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_2_00000000000000000025,0.6860986547085202,446,mapbiomas_collection60_integration_v1,2009,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_2_00000000000000000000,0.6299638989169675,554,mapbiomas_collection60_integration_v1,2010,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_2_00000000000000000001,0.6544655929721815,683,mapbiomas_collection60_integration_v1,2010,24,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_2_00000000000000000002,0.7771679473106476,911,mapbiomas_collection60_integration_v1,2010,29,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_2_00000000000000000003,0.693565976008724,917,mapbiomas_collection60_integration_v1,2010,13,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_2_00000000000000000004,0.7263464337700145,687,mapbiomas_collection60_integration_v1,2010,30,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_2_00000000000000000005,0.7377622377622378,286,mapbiomas_collection60_integration_v1,2010,31,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_2_00000000000000000006,0.6028571428571429,350,mapbiomas_collection60_integration_v1,2010,28,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_2_00000000000000000007,0.8449367088607594,316,mapbiomas_collection60_integration_v1,2010,32,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_2_00000000000000000008,0.8915470494417863,627,mapbiomas_collection60_integration_v1,2010,35,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_2_00000000000000000009,0.8352272727272727,176,mapbiomas_collection60_integration_v1,2010,37,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_2_0000000000000000000a,0.8737541528239202,301,mapbiomas_collection60_integration_v1,2010,33,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_2_0000000000000000000b,0.796078431372549,510,mapbiomas_collection60_integration_v1,2010,38,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_2_0000000000000000000c,0.8836206896551724,464,mapbiomas_collection60_integration_v1,2010,36,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_2_0000000000000000000d,0.8238341968911918,193,mapbiomas_collection60_integration_v1,2010,16,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_2_0000000000000000000e,0.7849829351535836,293,mapbiomas_collection60_integration_v1,2010,19,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_2_0000000000000000000f,0.8907563025210085,238,mapbiomas_collection60_integration_v1,2010,18,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_2_00000000000000000010,0.8571428571428571,105,mapbiomas_collection60_integration_v1,2010,20,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_2_00000000000000000011,0.7577464788732394,355,mapbiomas_collection60_integration_v1,2010,23,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_2_00000000000000000012,0.7034482758620689,435,mapbiomas_collection60_integration_v1,2010,27,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_2_00000000000000000013,0.7842931937172775,955,mapbiomas_collection60_integration_v1,2010,26,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_2_00000000000000000014,0.7744479495268138,1268,mapbiomas_collection60_integration_v1,2010,25,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_2_00000000000000000015,0.6923076923076923,858,mapbiomas_collection60_integration_v1,2010,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_2_00000000000000000016,0.6363636363636364,297,mapbiomas_collection60_integration_v1,2010,9,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_2_00000000000000000017,0.7176470588235294,425,mapbiomas_collection60_integration_v1,2010,21,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_2_00000000000000000018,0.8741496598639455,294,mapbiomas_collection60_integration_v1,2010,22,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_2_00000000000000000019,0.8790035587188612,562,mapbiomas_collection60_integration_v1,2010,34,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_2_0000000000000000001a,0.746077032810271,701,mapbiomas_collection60_integration_v1,2010,17,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_2_0000000000000000001b,0.6522727272727272,441,mapbiomas_collection60_integration_v1,2010,15,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_2_0000000000000000001c,0.6927152317880795,755,mapbiomas_collection60_integration_v1,2010,14,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_2_0000000000000000001d,0.7729138166894665,732,mapbiomas_collection60_integration_v1,2010,12,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_2_0000000000000000001e,0.6712328767123288,1022,mapbiomas_collection60_integration_v1,2010,10,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_2_0000000000000000001f,0.7139364303178484,409,mapbiomas_collection60_integration_v1,2010,11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_2_00000000000000000020,0.6576402321083172,517,mapbiomas_collection60_integration_v1,2010,7,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_2_00000000000000000021,0.6941789748045178,1151,mapbiomas_collection60_integration_v1,2010,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_2_00000000000000000022,0.6446540880503144,318,mapbiomas_collection60_integration_v1,2010,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_2_00000000000000000023,0.6485013623978202,367,mapbiomas_collection60_integration_v1,2010,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_2_00000000000000000024,0.6764705882352942,340,mapbiomas_collection60_integration_v1,2010,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_2_00000000000000000025,0.695067264573991,446,mapbiomas_collection60_integration_v1,2010,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_2_00000000000000000000,0.6347197106690777,553,mapbiomas_collection60_integration_v1,2011,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_2_00000000000000000001,0.655425219941349,682,mapbiomas_collection60_integration_v1,2011,24,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_2_00000000000000000002,0.778021978021978,910,mapbiomas_collection60_integration_v1,2011,29,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_2_00000000000000000003,0.6976998904709748,913,mapbiomas_collection60_integration_v1,2011,13,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_2_00000000000000000004,0.7276720351390923,683,mapbiomas_collection60_integration_v1,2011,30,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_2_00000000000000000005,0.7403508771929824,285,mapbiomas_collection60_integration_v1,2011,31,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_2_00000000000000000006,0.5988538681948424,349,mapbiomas_collection60_integration_v1,2011,28,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_2_00000000000000000007,0.8444444444444444,315,mapbiomas_collection60_integration_v1,2011,32,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_2_00000000000000000008,0.8908507223113965,623,mapbiomas_collection60_integration_v1,2011,35,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_2_00000000000000000009,0.834319526627219,169,mapbiomas_collection60_integration_v1,2011,37,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_2_0000000000000000000a,0.8758389261744967,298,mapbiomas_collection60_integration_v1,2011,33,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_2_0000000000000000000b,0.7976424361493124,509,mapbiomas_collection60_integration_v1,2011,38,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_2_0000000000000000000c,0.8891304347826087,460,mapbiomas_collection60_integration_v1,2011,36,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_2_0000000000000000000d,0.8162162162162162,185,mapbiomas_collection60_integration_v1,2011,16,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_2_0000000000000000000e,0.7800687285223368,291,mapbiomas_collection60_integration_v1,2011,19,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_2_0000000000000000000f,0.8888888888888888,234,mapbiomas_collection60_integration_v1,2011,18,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_2_00000000000000000010,0.8476190476190476,105,mapbiomas_collection60_integration_v1,2011,20,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_2_00000000000000000011,0.7556818181818182,352,mapbiomas_collection60_integration_v1,2011,23,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_2_00000000000000000012,0.6997690531177829,433,mapbiomas_collection60_integration_v1,2011,27,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_2_00000000000000000013,0.7848898216159497,953,mapbiomas_collection60_integration_v1,2011,26,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_2_00000000000000000014,0.7764612954186414,1266,mapbiomas_collection60_integration_v1,2011,25,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_2_00000000000000000015,0.6923976608187135,855,mapbiomas_collection60_integration_v1,2011,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_2_00000000000000000016,0.6462585034013606,294,mapbiomas_collection60_integration_v1,2011,9,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_2_00000000000000000017,0.7227488151658767,422,mapbiomas_collection60_integration_v1,2011,21,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_2_00000000000000000018,0.8767123287671232,292,mapbiomas_collection60_integration_v1,2011,22,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_2_00000000000000000019,0.8786231884057971,552,mapbiomas_collection60_integration_v1,2011,34,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_2_0000000000000000001a,0.7507204610951008,694,mapbiomas_collection60_integration_v1,2011,17,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_2_0000000000000000001b,0.6605922551252847,440,mapbiomas_collection60_integration_v1,2011,15,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_2_0000000000000000001c,0.6968085106382979,752,mapbiomas_collection60_integration_v1,2011,14,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_2_0000000000000000001d,0.771545827633379,732,mapbiomas_collection60_integration_v1,2011,12,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_2_0000000000000000001e,0.6742574257425743,1010,mapbiomas_collection60_integration_v1,2011,10,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_2_0000000000000000001f,0.6951219512195121,410,mapbiomas_collection60_integration_v1,2011,11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_2_00000000000000000020,0.6563106796116505,515,mapbiomas_collection60_integration_v1,2011,7,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_2_00000000000000000021,0.6914986853637161,1141,mapbiomas_collection60_integration_v1,2011,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_2_00000000000000000022,0.6352201257861635,318,mapbiomas_collection60_integration_v1,2011,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_2_00000000000000000023,0.6376021798365122,367,mapbiomas_collection60_integration_v1,2011,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_2_00000000000000000024,0.6794117647058824,340,mapbiomas_collection60_integration_v1,2011,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_2_00000000000000000025,0.6921348314606741,445,mapbiomas_collection60_integration_v1,2011,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_00000000000000000000,0.64,550,mapbiomas_collection60_integration_v1,2012,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_00000000000000000001,0.656891495601173,682,mapbiomas_collection60_integration_v1,2012,24,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_00000000000000000002,0.7782705099778271,902,mapbiomas_collection60_integration_v1,2012,29,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_00000000000000000003,0.6992316136114161,911,mapbiomas_collection60_integration_v1,2012,13,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_00000000000000000004,0.7292899408284024,676,mapbiomas_collection60_integration_v1,2012,30,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_00000000000000000005,0.7464788732394366,284,mapbiomas_collection60_integration_v1,2012,31,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_00000000000000000006,0.5919540229885057,348,mapbiomas_collection60_integration_v1,2012,28,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_00000000000000000007,0.8498402555910544,313,mapbiomas_collection60_integration_v1,2012,32,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_00000000000000000008,0.8905228758169934,612,mapbiomas_collection60_integration_v1,2012,35,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_00000000000000000009,0.8282208588957055,163,mapbiomas_collection60_integration_v1,2012,37,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_0000000000000000000a,0.8741496598639455,294,mapbiomas_collection60_integration_v1,2012,33,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_0000000000000000000b,0.7913385826771654,508,mapbiomas_collection60_integration_v1,2012,38,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_0000000000000000000c,0.8874172185430463,453,mapbiomas_collection60_integration_v1,2012,36,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_0000000000000000000d,0.8066298342541437,181,mapbiomas_collection60_integration_v1,2012,16,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_0000000000000000000e,0.7708333333333334,288,mapbiomas_collection60_integration_v1,2012,19,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_0000000000000000000f,0.8836206896551724,232,mapbiomas_collection60_integration_v1,2012,18,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_00000000000000000010,0.8349514563106796,103,mapbiomas_collection60_integration_v1,2012,20,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_00000000000000000011,0.7628571428571429,350,mapbiomas_collection60_integration_v1,2012,23,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_00000000000000000012,0.6985981308411215,428,mapbiomas_collection60_integration_v1,2012,27,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_00000000000000000013,0.7899159663865546,952,mapbiomas_collection60_integration_v1,2012,26,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_00000000000000000014,0.7719714964370546,1263,mapbiomas_collection60_integration_v1,2012,25,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_00000000000000000015,0.6811254396248535,853,mapbiomas_collection60_integration_v1,2012,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_00000000000000000016,0.6438356164383562,292,mapbiomas_collection60_integration_v1,2012,9,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_00000000000000000017,0.7253012048192771,415,mapbiomas_collection60_integration_v1,2012,21,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_00000000000000000018,0.8780487804878049,287,mapbiomas_collection60_integration_v1,2012,22,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_00000000000000000019,0.8812615955473099,539,mapbiomas_collection60_integration_v1,2012,34,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_0000000000000000001a,0.7514450867052023,692,mapbiomas_collection60_integration_v1,2012,17,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_0000000000000000001b,0.6659090909090909,441,mapbiomas_collection60_integration_v1,2012,15,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_0000000000000000001c,0.7030625832223701,751,mapbiomas_collection60_integration_v1,2012,14,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_0000000000000000001d,0.76775956284153,732,mapbiomas_collection60_integration_v1,2012,12,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_0000000000000000001e,0.6736526946107785,1002,mapbiomas_collection60_integration_v1,2012,10,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_0000000000000000001f,0.6902439024390243,410,mapbiomas_collection60_integration_v1,2012,11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_00000000000000000020,0.6459143968871596,514,mapbiomas_collection60_integration_v1,2012,7,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_00000000000000000021,0.6872791519434629,1132,mapbiomas_collection60_integration_v1,2012,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_00000000000000000022,0.6320754716981132,318,mapbiomas_collection60_integration_v1,2012,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_00000000000000000023,0.6403269754768393,367,mapbiomas_collection60_integration_v1,2012,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_00000000000000000024,0.6705882352941176,340,mapbiomas_collection60_integration_v1,2012,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_00000000000000000025,0.6853932584269663,445,mapbiomas_collection60_integration_v1,2012,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_2_00000000000000000000,0.6345454545454545,550,mapbiomas_collection60_integration_v1,2013,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_2_00000000000000000001,0.6558823529411765,680,mapbiomas_collection60_integration_v1,2013,24,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_2_00000000000000000002,0.78,900,mapbiomas_collection60_integration_v1,2013,29,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_2_00000000000000000003,0.7056229327453142,907,mapbiomas_collection60_integration_v1,2013,13,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_2_00000000000000000004,0.7333333333333333,675,mapbiomas_collection60_integration_v1,2013,30,"{""type"":""MultiPoint"",""coordinates"":[]}"
