system:index,area,class_id,file,territory,year,.geo
0_10_4,902150.0962934066,15,CERRADO_col7_gapfill_incidence_v1,11.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_10_5,453263.5692353205,19,CERRADO_col7_gapfill_incidence_v1,11.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_10_6,192373.45172015,21,CERRADO_col7_gapfill_incidence_v1,11.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_10_7,59394.96303718226,25,CERRADO_col7_gapfill_incidence_v1,11.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_10_8,4133.177915753175,33,CERRADO_col7_gapfill_incidence_v1,11.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_11_0,839925.8560106371,3,CERRADO_col7_gapfill_incidence_v1,12.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_11_1,4510240.379003663,4,CERRADO_col7_gapfill_incidence_v1,12.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_11_2,111499.6717122613,11,CERRADO_col7_gapfill_incidence_v1,12.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_11_3,172228.14686009794,12,CERRADO_col7_gapfill_incidence_v1,12.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_11_4,985248.5875499024,15,CERRADO_col7_gapfill_incidence_v1,12.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_11_5,0.5261455810546875,19,CERRADO_col7_gapfill_incidence_v1,12.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_11_6,96670.12570112263,21,CERRADO_col7_gapfill_incidence_v1,12.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_11_7,79025.7460598756,25,CERRADO_col7_gapfill_incidence_v1,12.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_11_8,37117.12157219847,33,CERRADO_col7_gapfill_incidence_v1,12.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_12_0,169596.86108162595,3,CERRADO_col7_gapfill_incidence_v1,13.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_12_1,3970744.1554416297,4,CERRADO_col7_gapfill_incidence_v1,13.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_12_2,53769.5291054076,11,CERRADO_col7_gapfill_incidence_v1,13.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_12_3,627335.4121772673,12,CERRADO_col7_gapfill_incidence_v1,13.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_12_4,222666.1991572159,15,CERRADO_col7_gapfill_incidence_v1,13.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_12_5,22293.269477203205,19,CERRADO_col7_gapfill_incidence_v1,13.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_12_6,192080.82865121137,21,CERRADO_col7_gapfill_incidence_v1,13.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_12_7,67672.31538438042,25,CERRADO_col7_gapfill_incidence_v1,13.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_12_8,3919.727202276647,33,CERRADO_col7_gapfill_incidence_v1,13.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_13_0,482721.0463487274,3,CERRADO_col7_gapfill_incidence_v1,14.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_13_1,6495461.8069100315,4,CERRADO_col7_gapfill_incidence_v1,14.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_13_2,231338.16018728685,11,CERRADO_col7_gapfill_incidence_v1,14.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_13_3,2246887.0783968843,12,CERRADO_col7_gapfill_incidence_v1,14.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_13_4,1047401.2893778203,15,CERRADO_col7_gapfill_incidence_v1,14.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_13_5,301902.56261619873,19,CERRADO_col7_gapfill_incidence_v1,14.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_13_6,193284.70892254575,21,CERRADO_col7_gapfill_incidence_v1,14.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_13_7,79697.24435310638,25,CERRADO_col7_gapfill_incidence_v1,14.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_13_8,17699.84148068838,33,CERRADO_col7_gapfill_incidence_v1,14.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_14_0,974072.1678227219,3,CERRADO_col7_gapfill_incidence_v1,15.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_14_1,1780405.9178029078,4,CERRADO_col7_gapfill_incidence_v1,15.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_14_2,64711.246327222085,11,CERRADO_col7_gapfill_incidence_v1,15.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_14_3,343458.1979669072,12,CERRADO_col7_gapfill_incidence_v1,15.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_14_4,2065627.4494941754,15,CERRADO_col7_gapfill_incidence_v1,15.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_14_5,44975.694020819,19,CERRADO_col7_gapfill_incidence_v1,15.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_14_6,444761.2364013809,21,CERRADO_col7_gapfill_incidence_v1,15.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_14_7,144738.4539917373,25,CERRADO_col7_gapfill_incidence_v1,15.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_14_8,14243.598878240853,33,CERRADO_col7_gapfill_incidence_v1,15.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_15_0,958076.485419564,3,CERRADO_col7_gapfill_incidence_v1,16.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_15_1,2512605.4746106355,4,CERRADO_col7_gapfill_incidence_v1,16.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_15_2,69839.74667808822,11,CERRADO_col7_gapfill_incidence_v1,16.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_15_3,204977.52329226414,12,CERRADO_col7_gapfill_incidence_v1,16.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_15_4,824606.3430901929,15,CERRADO_col7_gapfill_incidence_v1,16.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_15_5,69904.84699310314,19,CERRADO_col7_gapfill_incidence_v1,16.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_15_6,496169.5971731859,21,CERRADO_col7_gapfill_incidence_v1,16.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_15_7,45833.903054455586,25,CERRADO_col7_gapfill_incidence_v1,16.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_15_8,5898.198580847163,33,CERRADO_col7_gapfill_incidence_v1,16.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_16_0,1510473.5042980744,3,CERRADO_col7_gapfill_incidence_v1,17.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_16_1,2996812.271068368,4,CERRADO_col7_gapfill_incidence_v1,17.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_16_2,186217.37193782817,11,CERRADO_col7_gapfill_incidence_v1,17.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_16_3,205719.62965241817,12,CERRADO_col7_gapfill_incidence_v1,17.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_16_4,839630.9974532789,15,CERRADO_col7_gapfill_incidence_v1,17.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_16_5,135826.32899500494,19,CERRADO_col7_gapfill_incidence_v1,17.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_16_6,193511.85661172497,21,CERRADO_col7_gapfill_incidence_v1,17.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_16_7,67900.59286535103,25,CERRADO_col7_gapfill_incidence_v1,17.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_16_8,21280.382723034527,33,CERRADO_col7_gapfill_incidence_v1,17.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_17_0,6944074.89264797,3,CERRADO_col7_gapfill_incidence_v1,18.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_17_1,3723293.160446396,4,CERRADO_col7_gapfill_incidence_v1,18.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_17_2,203437.15836387847,11,CERRADO_col7_gapfill_incidence_v1,18.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_17_3,1328642.4986675826,12,CERRADO_col7_gapfill_incidence_v1,18.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_17_4,649539.486369739,15,CERRADO_col7_gapfill_incidence_v1,18.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_17_5,1495739.546909386,19,CERRADO_col7_gapfill_incidence_v1,18.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_17_6,4818.744134057624,21,CERRADO_col7_gapfill_incidence_v1,18.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_17_7,111929.88660693925,25,CERRADO_col7_gapfill_incidence_v1,18.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_17_8,19806.419115344244,33,CERRADO_col7_gapfill_incidence_v1,18.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_18_0,692096.797866405,3,CERRADO_col7_gapfill_incidence_v1,19.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_18_1,1919797.169333912,4,CERRADO_col7_gapfill_incidence_v1,19.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_18_2,136707.26333728162,11,CERRADO_col7_gapfill_incidence_v1,19.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_18_3,225967.48378733994,12,CERRADO_col7_gapfill_incidence_v1,19.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_18_4,1241678.9578801494,15,CERRADO_col7_gapfill_incidence_v1,19.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_18_5,414737.7659481416,19,CERRADO_col7_gapfill_incidence_v1,19.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_18_6,433941.9265980796,21,CERRADO_col7_gapfill_incidence_v1,19.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_18_7,61974.09394506185,25,CERRADO_col7_gapfill_incidence_v1,19.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_18_8,12369.379348492432,33,CERRADO_col7_gapfill_incidence_v1,19.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_19_0,424387.4347776206,3,CERRADO_col7_gapfill_incidence_v1,20.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_19_1,2937515.6313355784,4,CERRADO_col7_gapfill_incidence_v1,20.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_19_2,166469.34997958507,11,CERRADO_col7_gapfill_incidence_v1,20.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_19_3,236459.70582054651,12,CERRADO_col7_gapfill_incidence_v1,20.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_19_4,1224208.858248685,15,CERRADO_col7_gapfill_incidence_v1,20.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_19_5,433273.67335826124,19,CERRADO_col7_gapfill_incidence_v1,20.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_19_6,258528.43288700216,21,CERRADO_col7_gapfill_incidence_v1,20.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_19_7,45076.999569531225,25,CERRADO_col7_gapfill_incidence_v1,20.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
