system:index,area,class_id,file,territory,year,.geo
0_22_1,1143398.6247558172,4,CERRADO_col7_gapfill_incidence_temporal_v1,23.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_22_2,230580.26344526137,11,CERRADO_col7_gapfill_incidence_temporal_v1,23.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_22_3,1358.9756345214819,12,CERRADO_col7_gapfill_incidence_temporal_v1,23.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_22_4,2996235.729643676,21,CERRADO_col7_gapfill_incidence_temporal_v1,23.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_22_5,17307.812594177496,25,CERRADO_col7_gapfill_incidence_temporal_v1,23.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_22_6,92521.92112149239,33,CERRADO_col7_gapfill_incidence_temporal_v1,23.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_23_0,1840888.022025884,3,CERRADO_col7_gapfill_incidence_temporal_v1,24.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_23_1,1378942.3710126097,4,CERRADO_col7_gapfill_incidence_temporal_v1,24.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_23_2,167234.61426118008,11,CERRADO_col7_gapfill_incidence_temporal_v1,24.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_23_3,190829.74426669627,12,CERRADO_col7_gapfill_incidence_temporal_v1,24.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_23_4,1952905.3919207037,21,CERRADO_col7_gapfill_incidence_temporal_v1,24.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_23_5,20250.161865978982,25,CERRADO_col7_gapfill_incidence_temporal_v1,24.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_23_6,4949.017348968511,33,CERRADO_col7_gapfill_incidence_temporal_v1,24.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_24_0,809864.2746571309,3,CERRADO_col7_gapfill_incidence_temporal_v1,25.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
