"","value","variable","region","year","file"
"AccuracyNull821",0.494791666666667,"AccuracyNull",24,2006,"mapbiomas_collection70_integration_v2"
"AccuracyPValue821",1.09103391007816e-42,"AccuracyPValue",24,2006,"mapbiomas_collection70_integration_v2"
"McnemarPValue821",NA,"McnemarPValue",24,2006,"mapbiomas_collection70_integration_v2"
"Class: 3921",0.812366800852474,"Class: 3",24,2006,"mapbiomas_collection70_integration_v2"
"Class: 4821",0.744465843434916,"Class: 4",24,2006,"mapbiomas_collection70_integration_v2"
"Class: 12821",0.783364140480592,"Class: 12",24,2006,"mapbiomas_collection70_integration_v2"
"Class: 21821",0.900976668475312,"Class: 21",24,2006,"mapbiomas_collection70_integration_v2"
"Class: 33733",0.499130434782609,"Class: 33",24,2006,"mapbiomas_collection70_integration_v2"
"Accuracy822",0.86027397260274,"Accuracy",25,2006,"mapbiomas_collection70_integration_v2"
"Kappa822",0.704528499547626,"Kappa",25,2006,"mapbiomas_collection70_integration_v2"
"AccuracyLower822",0.820409541742672,"AccuracyLower",25,2006,"mapbiomas_collection70_integration_v2"
"AccuracyUpper822",0.89416362328943,"AccuracyUpper",25,2006,"mapbiomas_collection70_integration_v2"
"AccuracyNull822",0.682191780821918,"AccuracyNull",25,2006,"mapbiomas_collection70_integration_v2"
"AccuracyPValue822",3.418251855281e-15,"AccuracyPValue",25,2006,"mapbiomas_collection70_integration_v2"
"McnemarPValue822",0.031837790310544,"McnemarPValue",25,2006,"mapbiomas_collection70_integration_v2"
"Class: 3922",0.864542391914655,"Class: 3",25,2006,"mapbiomas_collection70_integration_v2"
"Class: 4822",0.659488795518207,"Class: 4",25,2006,"mapbiomas_collection70_integration_v2"
"Class: 12822",0.70157200811359,"Class: 12",25,2006,"mapbiomas_collection70_integration_v2"
"Class: 21822",0.896603656003324,"Class: 21",25,2006,"mapbiomas_collection70_integration_v2"
"Accuracy823",0.921606118546845,"Accuracy",26,2006,"mapbiomas_collection70_integration_v2"
"Kappa823",0.73316658578166,"Kappa",26,2006,"mapbiomas_collection70_integration_v2"
"AccuracyLower823",0.895151094433719,"AccuracyLower",26,2006,"mapbiomas_collection70_integration_v2"
"AccuracyUpper823",0.943158246639833,"AccuracyUpper",26,2006,"mapbiomas_collection70_integration_v2"
"AccuracyNull823",0.829827915869981,"AccuracyNull",26,2006,"mapbiomas_collection70_integration_v2"
"AccuracyPValue823",7.59092085916405e-10,"AccuracyPValue",26,2006,"mapbiomas_collection70_integration_v2"
"McnemarPValue823",0.00582890929409802,"McnemarPValue",26,2006,"mapbiomas_collection70_integration_v2"
"Class: 3923",0.918981481481481,"Class: 3",26,2006,"mapbiomas_collection70_integration_v2"
"Class: 4823",0.488416988416988,"Class: 4",26,2006,"mapbiomas_collection70_integration_v2"
"Class: 12823",0.574005964214712,"Class: 12",26,2006,"mapbiomas_collection70_integration_v2"
"Class: 21823",0.925529436131104,"Class: 21",26,2006,"mapbiomas_collection70_integration_v2"
"Accuracy824",0.894117647058824,"Accuracy",27,2006,"mapbiomas_collection70_integration_v2"
"Kappa824",0.724641303804429,"Kappa",27,2006,"mapbiomas_collection70_integration_v2"
"AccuracyLower824",0.864110464699107,"AccuracyLower",27,2006,"mapbiomas_collection70_integration_v2"
"AccuracyUpper824",0.919451896782065,"AccuracyUpper",27,2006,"mapbiomas_collection70_integration_v2"
"AccuracyNull824",0.776470588235294,"AccuracyNull",27,2006,"mapbiomas_collection70_integration_v2"
"AccuracyPValue824",3.70111728063632e-12,"AccuracyPValue",27,2006,"mapbiomas_collection70_integration_v2"
"McnemarPValue824",NA,"McnemarPValue",27,2006,"mapbiomas_collection70_integration_v2"
"Class: 3924",0.886655025044805,"Class: 3",27,2006,"mapbiomas_collection70_integration_v2"
"Class: 4824",0.673331946539082,"Class: 4",27,2006,"mapbiomas_collection70_integration_v2"
"Class: 12824",0.499003984063745,"Class: 12",27,2006,"mapbiomas_collection70_integration_v2"
"Class: 21824",0.949760765550239,"Class: 21",27,2006,"mapbiomas_collection70_integration_v2"
"Class: 25635",0.5,"Class: 25",27,2006,"mapbiomas_collection70_integration_v2"
"Class: 33734",1,"Class: 33",27,2006,"mapbiomas_collection70_integration_v2"
"Accuracy825",0.73134328358209,"Accuracy",28,2006,"mapbiomas_collection70_integration_v2"
"Kappa825",0.530716474536699,"Kappa",28,2006,"mapbiomas_collection70_integration_v2"
"AccuracyLower825",0.674034673204228,"AccuracyLower",28,2006,"mapbiomas_collection70_integration_v2"
"AccuracyUpper825",0.783455179777476,"AccuracyUpper",28,2006,"mapbiomas_collection70_integration_v2"
"AccuracyNull825",0.466417910447761,"AccuracyNull",28,2006,"mapbiomas_collection70_integration_v2"
"AccuracyPValue825",1.18431109357556e-18,"AccuracyPValue",28,2006,"mapbiomas_collection70_integration_v2"
"McnemarPValue825",NA,"McnemarPValue",28,2006,"mapbiomas_collection70_integration_v2"
"Class: 3925",0.698537682789651,"Class: 3",28,2006,"mapbiomas_collection70_integration_v2"
"Class: 4825",0.743020698212171,"Class: 4",28,2006,"mapbiomas_collection70_integration_v2"
"Class: 12825",0.49034749034749,"Class: 12",28,2006,"mapbiomas_collection70_integration_v2"
"Class: 21825",0.831104895104895,"Class: 21",28,2006,"mapbiomas_collection70_integration_v2"
"Class: 25636",0.5,"Class: 25",28,2006,"mapbiomas_collection70_integration_v2"
"Accuracy826",0.703703703703704,"Accuracy",29,2006,"mapbiomas_collection70_integration_v2"
"Kappa826",0.540804428478888,"Kappa",29,2006,"mapbiomas_collection70_integration_v2"
"AccuracyLower826",0.662121021109136,"AccuracyLower",29,2006,"mapbiomas_collection70_integration_v2"
"AccuracyUpper826",0.742920354354985,"AccuracyUpper",29,2006,"mapbiomas_collection70_integration_v2"
"AccuracyNull826",0.495126705653021,"AccuracyNull",29,2006,"mapbiomas_collection70_integration_v2"
"AccuracyPValue826",7.59923019119891e-22,"AccuracyPValue",29,2006,"mapbiomas_collection70_integration_v2"
"McnemarPValue826",NA,"McnemarPValue",29,2006,"mapbiomas_collection70_integration_v2"
"Class: 3926",0.813510181718565,"Class: 3",29,2006,"mapbiomas_collection70_integration_v2"
"Class: 4826",0.728253917492805,"Class: 4",29,2006,"mapbiomas_collection70_integration_v2"
"Class: 12826",0.717735042735043,"Class: 12",29,2006,"mapbiomas_collection70_integration_v2"
"Class: 21826",0.824734745994589,"Class: 21",29,2006,"mapbiomas_collection70_integration_v2"
"Class: 25637",0.5,"Class: 25",29,2006,"mapbiomas_collection70_integration_v2"
"Class: 33735",0.749021526418787,"Class: 33",29,2006,"mapbiomas_collection70_integration_v2"
"Accuracy827",0.788461538461538,"Accuracy",30,2006,"mapbiomas_collection70_integration_v2"
"Kappa827",0.63593314408646,"Kappa",30,2006,"mapbiomas_collection70_integration_v2"
"AccuracyLower827",0.750804857580745,"AccuracyLower",30,2006,"mapbiomas_collection70_integration_v2"
"AccuracyUpper827",0.822801506367072,"AccuracyUpper",30,2006,"mapbiomas_collection70_integration_v2"
"AccuracyNull827",0.6,"AccuracyNull",30,2006,"mapbiomas_collection70_integration_v2"
"AccuracyPValue827",4.44608059219388e-20,"AccuracyPValue",30,2006,"mapbiomas_collection70_integration_v2"
"McnemarPValue827",NA,"McnemarPValue",30,2006,"mapbiomas_collection70_integration_v2"
"Class: 3927",0.915762273901809,"Class: 3",30,2006,"mapbiomas_collection70_integration_v2"
"Class: 4827",0.695710190768014,"Class: 4",30,2006,"mapbiomas_collection70_integration_v2"
"Class: 12827",0.720244594889714,"Class: 12",30,2006,"mapbiomas_collection70_integration_v2"
"Class: 21827",0.844551282051282,"Class: 21",30,2006,"mapbiomas_collection70_integration_v2"
"Class: 25638",0.5,"Class: 25",30,2006,"mapbiomas_collection70_integration_v2"
"Class: 33736",0.997081712062257,"Class: 33",30,2006,"mapbiomas_collection70_integration_v2"
"Accuracy828",0.906849315068493,"Accuracy",31,2006,"mapbiomas_collection70_integration_v2"
"Kappa828",0.735004590976063,"Kappa",31,2006,"mapbiomas_collection70_integration_v2"
"AccuracyLower828",0.872265731388089,"AccuracyLower",31,2006,"mapbiomas_collection70_integration_v2"
"AccuracyUpper828",0.934626167903327,"AccuracyUpper",31,2006,"mapbiomas_collection70_integration_v2"
"AccuracyNull828",0.797260273972603,"AccuracyNull",31,2006,"mapbiomas_collection70_integration_v2"
"AccuracyPValue828",1.10241951534502e-08,"AccuracyPValue",31,2006,"mapbiomas_collection70_integration_v2"
"McnemarPValue828",NA,"McnemarPValue",31,2006,"mapbiomas_collection70_integration_v2"
"Class: 3928",0.952285921625544,"Class: 3",31,2006,"mapbiomas_collection70_integration_v2"
"Class: 4828",0.642957746478873,"Class: 4",31,2006,"mapbiomas_collection70_integration_v2"
"Class: 12828",0.622229916897507,"Class: 12",31,2006,"mapbiomas_collection70_integration_v2"
"Class: 21828",0.911697780254481,"Class: 21",31,2006,"mapbiomas_collection70_integration_v2"
"Class: 25639",0.5,"Class: 25",31,2006,"mapbiomas_collection70_integration_v2"
"Class: 33737",1,"Class: 33",31,2006,"mapbiomas_collection70_integration_v2"
"Accuracy829",0.798611111111111,"Accuracy",32,2006,"mapbiomas_collection70_integration_v2"
"Kappa829",0.622362445239339,"Kappa",32,2006,"mapbiomas_collection70_integration_v2"
"AccuracyLower829",0.75764508183935,"AccuracyLower",32,2006,"mapbiomas_collection70_integration_v2"
"AccuracyUpper829",0.835430319514682,"AccuracyUpper",32,2006,"mapbiomas_collection70_integration_v2"
"AccuracyNull829",0.664351851851852,"AccuracyNull",32,2006,"mapbiomas_collection70_integration_v2"
"AccuracyPValue829",4.95841332076468e-10,"AccuracyPValue",32,2006,"mapbiomas_collection70_integration_v2"
"McnemarPValue829",NA,"McnemarPValue",32,2006,"mapbiomas_collection70_integration_v2"
"Class: 3929",0.922043010752688,"Class: 3",32,2006,"mapbiomas_collection70_integration_v2"
"Class: 4829",0.621211084502224,"Class: 4",32,2006,"mapbiomas_collection70_integration_v2"
"Class: 12829",0.72625,"Class: 12",32,2006,"mapbiomas_collection70_integration_v2"
"Class: 21829",0.835540069686411,"Class: 21",32,2006,"mapbiomas_collection70_integration_v2"
"Class: 25640",0.5,"Class: 25",32,2006,"mapbiomas_collection70_integration_v2"
"Class: 33738",0.998803827751196,"Class: 33",32,2006,"mapbiomas_collection70_integration_v2"
"Accuracy830",0.795285359801489,"Accuracy",33,2006,"mapbiomas_collection70_integration_v2"
"Kappa830",0.616019818331957,"Kappa",33,2006,"mapbiomas_collection70_integration_v2"
"AccuracyLower830",0.765751866868353,"AccuracyLower",33,2006,"mapbiomas_collection70_integration_v2"
"AccuracyUpper830",0.822640192575482,"AccuracyUpper",33,2006,"mapbiomas_collection70_integration_v2"
"AccuracyNull830",0.658808933002481,"AccuracyNull",33,2006,"mapbiomas_collection70_integration_v2"
"AccuracyPValue830",1.07401229964772e-17,"AccuracyPValue",33,2006,"mapbiomas_collection70_integration_v2"
"McnemarPValue830",NA,"McnemarPValue",33,2006,"mapbiomas_collection70_integration_v2"
"Class: 3930",0.886467444120505,"Class: 3",33,2006,"mapbiomas_collection70_integration_v2"
"Class: 4830",0.761353359173127,"Class: 4",33,2006,"mapbiomas_collection70_integration_v2"
"Class: 12830",0.625122641773891,"Class: 12",33,2006,"mapbiomas_collection70_integration_v2"
"Class: 21830",0.836034925526451,"Class: 21",33,2006,"mapbiomas_collection70_integration_v2"
"Class: 25641",0.5,"Class: 25",33,2006,"mapbiomas_collection70_integration_v2"
"Class: 33739",0.964285714285714,"Class: 33",33,2006,"mapbiomas_collection70_integration_v2"
"Accuracy831",0.71484375,"Accuracy",34,2006,"mapbiomas_collection70_integration_v2"
"Kappa831",0.570569596821757,"Kappa",34,2006,"mapbiomas_collection70_integration_v2"
"AccuracyLower831",0.681478439569112,"AccuracyLower",34,2006,"mapbiomas_collection70_integration_v2"
"AccuracyUpper831",0.746549551264504,"AccuracyUpper",34,2006,"mapbiomas_collection70_integration_v2"
"AccuracyNull831",0.484375,"AccuracyNull",34,2006,"mapbiomas_collection70_integration_v2"
"AccuracyPValue831",1.76492590023763e-38,"AccuracyPValue",34,2006,"mapbiomas_collection70_integration_v2"
"McnemarPValue831",NA,"McnemarPValue",34,2006,"mapbiomas_collection70_integration_v2"
"Class: 3931",0.847098561102479,"Class: 3",34,2006,"mapbiomas_collection70_integration_v2"
"Class: 4831",0.780099380905833,"Class: 4",34,2006,"mapbiomas_collection70_integration_v2"
"Class: 12831",0.618428184281843,"Class: 12",34,2006,"mapbiomas_collection70_integration_v2"
"Class: 21831",0.830357142857143,"Class: 21",34,2006,"mapbiomas_collection70_integration_v2"
"Class: 25642",0.5,"Class: 25",34,2006,"mapbiomas_collection70_integration_v2"
"Class: 33740",0.999344692005242,"Class: 33",34,2006,"mapbiomas_collection70_integration_v2"
"Accuracy832",0.899408284023669,"Accuracy",35,2006,"mapbiomas_collection70_integration_v2"
"Kappa832",0.718719404738594,"Kappa",35,2006,"mapbiomas_collection70_integration_v2"
"AccuracyLower832",0.843831397319057,"AccuracyLower",35,2006,"mapbiomas_collection70_integration_v2"
"AccuracyUpper832",0.940301880875495,"AccuracyUpper",35,2006,"mapbiomas_collection70_integration_v2"
"AccuracyNull832",0.804733727810651,"AccuracyNull",35,2006,"mapbiomas_collection70_integration_v2"
"AccuracyPValue832",0.000646551732683103,"AccuracyPValue",35,2006,"mapbiomas_collection70_integration_v2"
"McnemarPValue832",NA,"McnemarPValue",35,2006,"mapbiomas_collection70_integration_v2"
"Class: 3932",0.898606811145511,"Class: 3",35,2006,"mapbiomas_collection70_integration_v2"
"Class: 4832",0.729041916167665,"Class: 4",35,2006,"mapbiomas_collection70_integration_v2"
"Class: 12832",0.660531697341513,"Class: 12",35,2006,"mapbiomas_collection70_integration_v2"
"Class: 21832",0.909982174688057,"Class: 21",35,2006,"mapbiomas_collection70_integration_v2"
"Class: 25643",0.5,"Class: 25",35,2006,"mapbiomas_collection70_integration_v2"
"Class: 33741",1,"Class: 33",35,2006,"mapbiomas_collection70_integration_v2"
"Accuracy833",0.913157894736842,"Accuracy",36,2006,"mapbiomas_collection70_integration_v2"
"Kappa833",0.740737677803506,"Kappa",36,2006,"mapbiomas_collection70_integration_v2"
"AccuracyLower833",0.880203075187127,"AccuracyLower",36,2006,"mapbiomas_collection70_integration_v2"
"AccuracyUpper833",0.939468138109433,"AccuracyUpper",36,2006,"mapbiomas_collection70_integration_v2"
"AccuracyNull833",0.810526315789474,"AccuracyNull",36,2006,"mapbiomas_collection70_integration_v2"
"AccuracyPValue833",1.96713499860622e-08,"AccuracyPValue",36,2006,"mapbiomas_collection70_integration_v2"
"McnemarPValue833",NA,"McnemarPValue",36,2006,"mapbiomas_collection70_integration_v2"
"Class: 3933",0.911128570108143,"Class: 3",36,2006,"mapbiomas_collection70_integration_v2"
"Class: 4833",0.740384615384615,"Class: 4",36,2006,"mapbiomas_collection70_integration_v2"
"Class: 12833",0.538949275362319,"Class: 12",36,2006,"mapbiomas_collection70_integration_v2"
"Class: 21833",0.936778499278499,"Class: 21",36,2006,"mapbiomas_collection70_integration_v2"
"Class: 25644",0.5,"Class: 25",36,2006,"mapbiomas_collection70_integration_v2"
"Class: 33742",1,"Class: 33",36,2006,"mapbiomas_collection70_integration_v2"
"Accuracy834",0.927063339731286,"Accuracy",37,2006,"mapbiomas_collection70_integration_v2"
"Kappa834",0.811361384251848,"Kappa",37,2006,"mapbiomas_collection70_integration_v2"
"AccuracyLower834",0.901260844593811,"AccuracyLower",37,2006,"mapbiomas_collection70_integration_v2"
"AccuracyUpper834",0.947871726549486,"AccuracyUpper",37,2006,"mapbiomas_collection70_integration_v2"
"AccuracyNull834",0.763915547024952,"AccuracyNull",37,2006,"mapbiomas_collection70_integration_v2"
"AccuracyPValue834",5.42106683237286e-23,"AccuracyPValue",37,2006,"mapbiomas_collection70_integration_v2"
"McnemarPValue834",NA,"McnemarPValue",37,2006,"mapbiomas_collection70_integration_v2"
"Class: 3934",0.944096601073345,"Class: 3",37,2006,"mapbiomas_collection70_integration_v2"
"Class: 4834",0.657979407979408,"Class: 4",37,2006,"mapbiomas_collection70_integration_v2"
"Class: 12834",0.532345191040843,"Class: 12",37,2006,"mapbiomas_collection70_integration_v2"
"Class: 21834",0.932375291089594,"Class: 21",37,2006,"mapbiomas_collection70_integration_v2"
"Class: 33743",0.999013806706114,"Class: 33",37,2006,"mapbiomas_collection70_integration_v2"
"Accuracy835",0.924,"Accuracy",38,2006,"mapbiomas_collection70_integration_v2"
"Kappa835",0.781584090125302,"Kappa",38,2006,"mapbiomas_collection70_integration_v2"
"AccuracyLower835",0.897174417885006,"AccuracyLower",38,2006,"mapbiomas_collection70_integration_v2"
"AccuracyUpper835",0.945659218756088,"AccuracyUpper",38,2006,"mapbiomas_collection70_integration_v2"
"AccuracyNull835",0.808,"AccuracyNull",38,2006,"mapbiomas_collection70_integration_v2"
"AccuracyPValue835",2.43276254886413e-13,"AccuracyPValue",38,2006,"mapbiomas_collection70_integration_v2"
"McnemarPValue835",NA,"McnemarPValue",38,2006,"mapbiomas_collection70_integration_v2"
"Class: 3935",0.91750453847228,"Class: 3",38,2006,"mapbiomas_collection70_integration_v2"
"Class: 4835",0.742943548387097,"Class: 4",38,2006,"mapbiomas_collection70_integration_v2"
"Class: 12835",0.632273656813534,"Class: 12",38,2006,"mapbiomas_collection70_integration_v2"
"Class: 21835",0.943997524752475,"Class: 21",38,2006,"mapbiomas_collection70_integration_v2"
"Class: 33744",0.997938144329897,"Class: 33",38,2006,"mapbiomas_collection70_integration_v2"
"Accuracy836",0.682672233820459,"Accuracy",1,2007,"mapbiomas_collection70_integration_v2"
"Kappa836",0.456242811692482,"Kappa",1,2007,"mapbiomas_collection70_integration_v2"
"AccuracyLower836",0.638913465996913,"AccuracyLower",1,2007,"mapbiomas_collection70_integration_v2"
"AccuracyUpper836",0.72415803435627,"AccuracyUpper",1,2007,"mapbiomas_collection70_integration_v2"
"AccuracyNull836",0.661795407098121,"AccuracyNull",1,2007,"mapbiomas_collection70_integration_v2"
"AccuracyPValue836",0.179657743031034,"AccuracyPValue",1,2007,"mapbiomas_collection70_integration_v2"
"McnemarPValue836",NA,"McnemarPValue",1,2007,"mapbiomas_collection70_integration_v2"
"Class: 3936",0.804065895548545,"Class: 3",1,2007,"mapbiomas_collection70_integration_v2"
"Class: 4836",0.683707596751075,"Class: 4",1,2007,"mapbiomas_collection70_integration_v2"
"Class: 12836",0.697081413210445,"Class: 12",1,2007,"mapbiomas_collection70_integration_v2"
"Class: 21836",0.882584046150786,"Class: 21",1,2007,"mapbiomas_collection70_integration_v2"
"Class: 25645",0.5,"Class: 25",1,2007,"mapbiomas_collection70_integration_v2"
"Class: 33745",0.998936170212766,"Class: 33",1,2007,"mapbiomas_collection70_integration_v2"
"Accuracy837",0.676086956521739,"Accuracy",2,2007,"mapbiomas_collection70_integration_v2"
"Kappa837",0.481182063160444,"Kappa",2,2007,"mapbiomas_collection70_integration_v2"
"AccuracyLower837",0.631204875183508,"AccuracyLower",2,2007,"mapbiomas_collection70_integration_v2"
"AccuracyUpper837",0.718686735278031,"AccuracyUpper",2,2007,"mapbiomas_collection70_integration_v2"
"AccuracyNull837",0.582608695652174,"AccuracyNull",2,2007,"mapbiomas_collection70_integration_v2"
"AccuracyPValue837",2.34172327043407e-05,"AccuracyPValue",2,2007,"mapbiomas_collection70_integration_v2"
"McnemarPValue837",NA,"McnemarPValue",2,2007,"mapbiomas_collection70_integration_v2"
"Class: 3937",0.78486473880597,"Class: 3",2,2007,"mapbiomas_collection70_integration_v2"
"Class: 4837",0.584368235160077,"Class: 4",2,2007,"mapbiomas_collection70_integration_v2"
"Class: 12837",0.663362701908957,"Class: 12",2,2007,"mapbiomas_collection70_integration_v2"
"Class: 21837",0.849203934692222,"Class: 21",2,2007,"mapbiomas_collection70_integration_v2"
"Class: 25646",0.5,"Class: 25",2,2007,"mapbiomas_collection70_integration_v2"
"Class: 33746",1,"Class: 33",2,2007,"mapbiomas_collection70_integration_v2"
"Accuracy838",0.640364188163885,"Accuracy",3,2007,"mapbiomas_collection70_integration_v2"
"Kappa838",0.375645110353346,"Kappa",3,2007,"mapbiomas_collection70_integration_v2"
"AccuracyLower838",0.602401528984011,"AccuracyLower",3,2007,"mapbiomas_collection70_integration_v2"
"AccuracyUpper838",0.677063191426134,"AccuracyUpper",3,2007,"mapbiomas_collection70_integration_v2"
"AccuracyNull838",0.631259484066768,"AccuracyNull",3,2007,"mapbiomas_collection70_integration_v2"
"AccuracyPValue838",0.329538668188068,"AccuracyPValue",3,2007,"mapbiomas_collection70_integration_v2"
"McnemarPValue838",NA,"McnemarPValue",3,2007,"mapbiomas_collection70_integration_v2"
"Class: 3938",0.703673421021448,"Class: 3",3,2007,"mapbiomas_collection70_integration_v2"
"Class: 4838",0.672295425767648,"Class: 4",3,2007,"mapbiomas_collection70_integration_v2"
"Class: 12838",0.673234811165846,"Class: 12",3,2007,"mapbiomas_collection70_integration_v2"
"Class: 21838",0.795181968569065,"Class: 21",3,2007,"mapbiomas_collection70_integration_v2"
"Class: 33747",0.999230769230769,"Class: 33",3,2007,"mapbiomas_collection70_integration_v2"
"Accuracy839",0.67258883248731,"Accuracy",4,2007,"mapbiomas_collection70_integration_v2"
"Kappa839",0.517885091488575,"Kappa",4,2007,"mapbiomas_collection70_integration_v2"
"AccuracyLower839",0.623816220707896,"AccuracyLower",4,2007,"mapbiomas_collection70_integration_v2"
"AccuracyUpper839",0.718744756182711,"AccuracyUpper",4,2007,"mapbiomas_collection70_integration_v2"
"AccuracyNull839",0.423857868020305,"AccuracyNull",4,2007,"mapbiomas_collection70_integration_v2"
"AccuracyPValue839",2.2005488304825e-23,"AccuracyPValue",4,2007,"mapbiomas_collection70_integration_v2"
"McnemarPValue839",NA,"McnemarPValue",4,2007,"mapbiomas_collection70_integration_v2"
"Class: 3939",0.782980294916774,"Class: 3",4,2007,"mapbiomas_collection70_integration_v2"
"Class: 4839",0.721898238143726,"Class: 4",4,2007,"mapbiomas_collection70_integration_v2"
"Class: 12839",0.567262084973257,"Class: 12",4,2007,"mapbiomas_collection70_integration_v2"
"Class: 21839",0.840564415259537,"Class: 21",4,2007,"mapbiomas_collection70_integration_v2"
"Class: 25647",0.5,"Class: 25",4,2007,"mapbiomas_collection70_integration_v2"
"Accuracy840",0.722564734895191,"Accuracy",5,2007,"mapbiomas_collection70_integration_v2"
"Kappa840",0.420945907351345,"Kappa",5,2007,"mapbiomas_collection70_integration_v2"
"AccuracyLower840",0.690361965811468,"AccuracyLower",5,2007,"mapbiomas_collection70_integration_v2"
"AccuracyUpper840",0.753140127434512,"AccuracyUpper",5,2007,"mapbiomas_collection70_integration_v2"
"AccuracyNull840",0.752157829839704,"AccuracyNull",5,2007,"mapbiomas_collection70_integration_v2"
"AccuracyPValue840",0.975787370466468,"AccuracyPValue",5,2007,"mapbiomas_collection70_integration_v2"
"McnemarPValue840",NA,"McnemarPValue",5,2007,"mapbiomas_collection70_integration_v2"
"Class: 3940",0.83486050986051,"Class: 3",5,2007,"mapbiomas_collection70_integration_v2"
"Class: 4840",0.71860778076829,"Class: 4",5,2007,"mapbiomas_collection70_integration_v2"
"Class: 12840",0.555409310426728,"Class: 12",5,2007,"mapbiomas_collection70_integration_v2"
"Class: 21840",0.88797106966121,"Class: 21",5,2007,"mapbiomas_collection70_integration_v2"
"Class: 25648",0.5,"Class: 25",5,2007,"mapbiomas_collection70_integration_v2"
"Class: 33748",1,"Class: 33",5,2007,"mapbiomas_collection70_integration_v2"
"Accuracy841",0.724242424242424,"Accuracy",6,2007,"mapbiomas_collection70_integration_v2"
"Kappa841",0.598932891709877,"Kappa",6,2007,"mapbiomas_collection70_integration_v2"
"AccuracyLower841",0.688438118803427,"AccuracyLower",6,2007,"mapbiomas_collection70_integration_v2"
"AccuracyUpper841",0.758027165096796,"AccuracyUpper",6,2007,"mapbiomas_collection70_integration_v2"
"AccuracyNull841",0.425757575757576,"AccuracyNull",6,2007,"mapbiomas_collection70_integration_v2"
"AccuracyPValue841",2.38969677548993e-54,"AccuracyPValue",6,2007,"mapbiomas_collection70_integration_v2"
"McnemarPValue841",NA,"McnemarPValue",6,2007,"mapbiomas_collection70_integration_v2"
"Class: 3941",0.863140186915888,"Class: 3",6,2007,"mapbiomas_collection70_integration_v2"
"Class: 4841",0.756255927285702,"Class: 4",6,2007,"mapbiomas_collection70_integration_v2"
"Class: 12841",0.557554970870137,"Class: 12",6,2007,"mapbiomas_collection70_integration_v2"
"Class: 21841",0.871857852103475,"Class: 21",6,2007,"mapbiomas_collection70_integration_v2"
"Class: 25649",0.5,"Class: 25",6,2007,"mapbiomas_collection70_integration_v2"
"Class: 33749",1,"Class: 33",6,2007,"mapbiomas_collection70_integration_v2"
"Accuracy842",0.787139689578714,"Accuracy",7,2007,"mapbiomas_collection70_integration_v2"
"Kappa842",0.491132188568809,"Kappa",7,2007,"mapbiomas_collection70_integration_v2"
"AccuracyLower842",0.7589558903208,"AccuracyLower",7,2007,"mapbiomas_collection70_integration_v2"
"AccuracyUpper842",0.813433654285954,"AccuracyUpper",7,2007,"mapbiomas_collection70_integration_v2"
"AccuracyNull842",0.751662971175166,"AccuracyNull",7,2007,"mapbiomas_collection70_integration_v2"
"AccuracyPValue842",0.00690981731157789,"AccuracyPValue",7,2007,"mapbiomas_collection70_integration_v2"
"McnemarPValue842",NA,"McnemarPValue",7,2007,"mapbiomas_collection70_integration_v2"
"Class: 3942",0.802229125700216,"Class: 3",7,2007,"mapbiomas_collection70_integration_v2"
"Class: 4842",0.749835387694901,"Class: 4",7,2007,"mapbiomas_collection70_integration_v2"
"Class: 12842",0.521592244418331,"Class: 12",7,2007,"mapbiomas_collection70_integration_v2"
"Class: 21842",0.919476017734784,"Class: 21",7,2007,"mapbiomas_collection70_integration_v2"
"Class: 25650",0.5,"Class: 25",7,2007,"mapbiomas_collection70_integration_v2"
"Accuracy843",0.687055476529161,"Accuracy",8,2007,"mapbiomas_collection70_integration_v2"
"Kappa843",0.534995595296438,"Kappa",8,2007,"mapbiomas_collection70_integration_v2"
"AccuracyLower843",0.651334748042614,"AccuracyLower",8,2007,"mapbiomas_collection70_integration_v2"
"AccuracyUpper843",0.721197302470823,"AccuracyUpper",8,2007,"mapbiomas_collection70_integration_v2"
"AccuracyNull843",0.51778093883357,"AccuracyNull",8,2007,"mapbiomas_collection70_integration_v2"
"AccuracyPValue843",5.96653784333654e-20,"AccuracyPValue",8,2007,"mapbiomas_collection70_integration_v2"
"McnemarPValue843",NA,"McnemarPValue",8,2007,"mapbiomas_collection70_integration_v2"
"Class: 3943",0.884475537787931,"Class: 3",8,2007,"mapbiomas_collection70_integration_v2"
"Class: 4843",0.734363350513793,"Class: 4",8,2007,"mapbiomas_collection70_integration_v2"
"Class: 12843",0.729802437999159,"Class: 12",8,2007,"mapbiomas_collection70_integration_v2"
"Class: 21843",0.886292279149422,"Class: 21",8,2007,"mapbiomas_collection70_integration_v2"
"Class: 33750",1,"Class: 33",8,2007,"mapbiomas_collection70_integration_v2"
"Accuracy844",0.796844181459566,"Accuracy",9,2007,"mapbiomas_collection70_integration_v2"
"Kappa844",0.728515467615614,"Kappa",9,2007,"mapbiomas_collection70_integration_v2"
"AccuracyLower844",0.77074068238104,"AccuracyLower",9,2007,"mapbiomas_collection70_integration_v2"
"AccuracyUpper844",0.821211300753787,"AccuracyUpper",9,2007,"mapbiomas_collection70_integration_v2"
"AccuracyNull844",0.316568047337278,"AccuracyNull",9,2007,"mapbiomas_collection70_integration_v2"
"AccuracyPValue844",1.41139718078836e-217,"AccuracyPValue",9,2007,"mapbiomas_collection70_integration_v2"
"McnemarPValue844",NA,"McnemarPValue",9,2007,"mapbiomas_collection70_integration_v2"
