system:index,area,class_id,file,territory,year,.geo
0_4_5,787970.5926906912,12,mapbiomas_collection70_integration_v2,5,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_6,1101814.467004847,15,mapbiomas_collection70_integration_v2,5,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_7,40739.52787155616,20,mapbiomas_collection70_integration_v2,5,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_8,374777.1167774587,21,mapbiomas_collection70_integration_v2,5,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_9,14491.650243249496,23,mapbiomas_collection70_integration_v2,5,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_10,64687.1341620661,24,mapbiomas_collection70_integration_v2,5,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_11,28390.345804736273,25,mapbiomas_collection70_integration_v2,5,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_12,42429.9331922452,29,mapbiomas_collection70_integration_v2,5,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_13,2212.264947467049,30,mapbiomas_collection70_integration_v2,5,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_14,7.23262332763673,31,mapbiomas_collection70_integration_v2,5,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_15,3104.6448666198835,32,mapbiomas_collection70_integration_v2,5,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_16,117221.2851179287,33,mapbiomas_collection70_integration_v2,5,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_17,715555.8447584688,39,mapbiomas_collection70_integration_v2,5,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_18,1027.0950026550327,40,mapbiomas_collection70_integration_v2,5,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_19,47066.657586590576,41,mapbiomas_collection70_integration_v2,5,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_20,4056.362235949694,46,mapbiomas_collection70_integration_v2,5,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_21,14640.762544103907,47,mapbiomas_collection70_integration_v2,5,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_22,3294.633424450711,48,mapbiomas_collection70_integration_v2,5,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_23,9104.028501397846,62,mapbiomas_collection70_integration_v2,5,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_5_0,3407054.725324681,3,mapbiomas_collection70_integration_v2,6,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_5_1,9340679.443275541,4,mapbiomas_collection70_integration_v2,6,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_5_2,13594.8054191655,5,mapbiomas_collection70_integration_v2,6,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_5_3,73711.3733272217,9,mapbiomas_collection70_integration_v2,6,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_5_4,313013.1550585874,11,mapbiomas_collection70_integration_v2,6,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_5_5,1127823.1344234846,12,mapbiomas_collection70_integration_v2,6,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_5_6,3978052.910717696,15,mapbiomas_collection70_integration_v2,6,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_5_7,50169.92602382195,20,mapbiomas_collection70_integration_v2,6,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_5_8,1811459.2147913247,21,mapbiomas_collection70_integration_v2,6,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_5_9,579.5320732543946,23,mapbiomas_collection70_integration_v2,6,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_5_10,604019.8557594223,24,mapbiomas_collection70_integration_v2,6,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_5_11,117681.2980702698,25,mapbiomas_collection70_integration_v2,6,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_5_12,87172.81858536432,29,mapbiomas_collection70_integration_v2,6,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_5_13,3683.6553980712742,30,mapbiomas_collection70_integration_v2,6,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_5_14,1093.9522748901347,32,mapbiomas_collection70_integration_v2,6,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_5_15,544449.2587808137,33,mapbiomas_collection70_integration_v2,6,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_5_16,406483.4701558221,39,mapbiomas_collection70_integration_v2,6,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_5_17,1966.2029838623068,40,mapbiomas_collection70_integration_v2,6,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_5_18,88966.25463789664,41,mapbiomas_collection70_integration_v2,6,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_5_19,17620.95735259404,46,mapbiomas_collection70_integration_v2,6,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_5_20,5004.412043176267,47,mapbiomas_collection70_integration_v2,6,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_5_21,1909.5934996765138,48,mapbiomas_collection70_integration_v2,6,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_5_22,497.6338041931152,62,mapbiomas_collection70_integration_v2,6,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_6_0,344372.31285156956,3,mapbiomas_collection70_integration_v2,7,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_6_1,743059.7488814711,4,mapbiomas_collection70_integration_v2,7,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_6_2,3818.8740129516664,9,mapbiomas_collection70_integration_v2,7,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_6_3,10071.782141735846,11,mapbiomas_collection70_integration_v2,7,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_6_4,38336.21841336546,12,mapbiomas_collection70_integration_v2,7,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_6_5,279039.3062701915,15,mapbiomas_collection70_integration_v2,7,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_6_6,27.59059172973635,20,mapbiomas_collection70_integration_v2,7,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_6_7,29446.340624450633,21,mapbiomas_collection70_integration_v2,7,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_6_8,9940.207864373591,24,mapbiomas_collection70_integration_v2,7,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_6_9,7762.599872552473,25,mapbiomas_collection70_integration_v2,7,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_6_10,382.4233454101555,29,mapbiomas_collection70_integration_v2,7,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_6_11,202.500913763428,30,mapbiomas_collection70_integration_v2,7,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_6_12,30557.07005448658,33,mapbiomas_collection70_integration_v2,7,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_6_13,62549.856125580896,39,mapbiomas_collection70_integration_v2,7,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_6_14,447.292924481201,40,mapbiomas_collection70_integration_v2,7,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_6_15,18699.142989861954,41,mapbiomas_collection70_integration_v2,7,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_6_16,0.9527224487304687,62,mapbiomas_collection70_integration_v2,7,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_7_0,259022.40215470165,3,mapbiomas_collection70_integration_v2,8,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_7_1,461251.34573509387,4,mapbiomas_collection70_integration_v2,8,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_7_2,1221.9084176696788,9,mapbiomas_collection70_integration_v2,8,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_7_3,26421.34886608291,11,mapbiomas_collection70_integration_v2,8,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_7_4,117880.35188406242,12,mapbiomas_collection70_integration_v2,8,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_7_5,307608.45779163245,15,mapbiomas_collection70_integration_v2,8,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_7_6,158.5389926391596,20,mapbiomas_collection70_integration_v2,8,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_7_7,53983.292853997744,21,mapbiomas_collection70_integration_v2,8,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_7_8,21114.585579504317,24,mapbiomas_collection70_integration_v2,8,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_7_9,5887.936636297597,25,mapbiomas_collection70_integration_v2,8,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_7_10,1228.7818418823294,29,mapbiomas_collection70_integration_v2,8,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_7_11,63.02426911621083,30,mapbiomas_collection70_integration_v2,8,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_7_12,10076.93289605696,33,mapbiomas_collection70_integration_v2,8,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_7_13,34658.92986183444,39,mapbiomas_collection70_integration_v2,8,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_7_14,59.37393306884748,40,mapbiomas_collection70_integration_v2,8,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_7_15,6915.066409356694,41,mapbiomas_collection70_integration_v2,8,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_7_16,18.259775518798822,46,mapbiomas_collection70_integration_v2,8,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_7_17,0.2477389404296875,47,mapbiomas_collection70_integration_v2,8,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_7_18,43.60687151489244,48,mapbiomas_collection70_integration_v2,8,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_7_19,56.17350668334967,62,mapbiomas_collection70_integration_v2,8,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
