system:index,GLOB_ACC,VERSION,YEAR,mapb,.geo
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000012,0.6906474820143885,CERRADO_col6_gapfill_incid_temporal_spatial_freq_v8,2000,27,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000013,0.7831325301204819,CERRADO_col6_gapfill_incid_temporal_spatial_freq_v8,2000,26,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000014,0.7465007776049767,CERRADO_col6_gapfill_incid_temporal_spatial_freq_v8,2000,25,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000015,0.6816608996539792,CERRADO_col6_gapfill_incid_temporal_spatial_freq_v8,2000,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000016,0.598705501618123,CERRADO_col6_gapfill_incid_temporal_spatial_freq_v8,2000,9,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000017,0.7256235827664399,CERRADO_col6_gapfill_incid_temporal_spatial_freq_v8,2000,21,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000018,0.8627450980392157,CERRADO_col6_gapfill_incid_temporal_spatial_freq_v8,2000,22,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000019,0.8709677419354839,CERRADO_col6_gapfill_incid_temporal_spatial_freq_v8,2000,34,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_0000000000000000001a,0.7180192572214581,CERRADO_col6_gapfill_incid_temporal_spatial_freq_v8,2000,17,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_0000000000000000001b,0.6192893401015228,CERRADO_col6_gapfill_incid_temporal_spatial_freq_v8,2000,15,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_0000000000000000001c,0.6489071038251366,CERRADO_col6_gapfill_incid_temporal_spatial_freq_v8,2000,14,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_0000000000000000001d,0.7663934426229508,CERRADO_col6_gapfill_incid_temporal_spatial_freq_v8,2000,12,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_0000000000000000001e,0.6428571428571429,CERRADO_col6_gapfill_incid_temporal_spatial_freq_v8,2000,10,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_0000000000000000001f,0.7383177570093458,CERRADO_col6_gapfill_incid_temporal_spatial_freq_v8,2000,11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000020,0.6348837209302326,CERRADO_col6_gapfill_incid_temporal_spatial_freq_v8,2000,7,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000021,0.7229791099000908,CERRADO_col6_gapfill_incid_temporal_spatial_freq_v8,2000,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000022,0.6320754716981132,CERRADO_col6_gapfill_incid_temporal_spatial_freq_v8,2000,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000023,0.6639118457300276,CERRADO_col6_gapfill_incid_temporal_spatial_freq_v8,2000,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000024,0.6449704142011834,CERRADO_col6_gapfill_incid_temporal_spatial_freq_v8,2000,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000025,0.7057471264367816,CERRADO_col6_gapfill_incid_temporal_spatial_freq_v8,2000,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000000,0.6346863468634686,CERRADO_col6_gapfill_incid_temporal_spatial_freq_v8,2001,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000001,0.6537356321839081,CERRADO_col6_gapfill_incid_temporal_spatial_freq_v8,2001,24,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000002,0.7263556116015133,CERRADO_col6_gapfill_incid_temporal_spatial_freq_v8,2001,29,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000003,0.6835306781485468,CERRADO_col6_gapfill_incid_temporal_spatial_freq_v8,2001,13,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000004,0.725,CERRADO_col6_gapfill_incid_temporal_spatial_freq_v8,2001,30,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000005,0.759581881533101,CERRADO_col6_gapfill_incid_temporal_spatial_freq_v8,2001,31,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000006,0.6186440677966102,CERRADO_col6_gapfill_incid_temporal_spatial_freq_v8,2001,28,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000007,0.8301282051282052,CERRADO_col6_gapfill_incid_temporal_spatial_freq_v8,2001,32,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000008,0.8888888888888888,CERRADO_col6_gapfill_incid_temporal_spatial_freq_v8,2001,35,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000009,0.8622448979591837,CERRADO_col6_gapfill_incid_temporal_spatial_freq_v8,2001,37,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_0000000000000000000a,0.8651315789473685,CERRADO_col6_gapfill_incid_temporal_spatial_freq_v8,2001,33,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_0000000000000000000b,0.7976190476190477,CERRADO_col6_gapfill_incid_temporal_spatial_freq_v8,2001,38,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_0000000000000000000c,0.8641188959660298,CERRADO_col6_gapfill_incid_temporal_spatial_freq_v8,2001,36,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_0000000000000000000d,0.7843137254901961,CERRADO_col6_gapfill_incid_temporal_spatial_freq_v8,2001,16,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_0000000000000000000e,0.7708333333333334,CERRADO_col6_gapfill_incid_temporal_spatial_freq_v8,2001,19,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_0000000000000000000f,0.9111969111969112,CERRADO_col6_gapfill_incid_temporal_spatial_freq_v8,2001,18,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000010,0.8596491228070176,CERRADO_col6_gapfill_incid_temporal_spatial_freq_v8,2001,20,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000011,0.7265415549597856,CERRADO_col6_gapfill_incid_temporal_spatial_freq_v8,2001,23,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000012,0.7043269230769231,CERRADO_col6_gapfill_incid_temporal_spatial_freq_v8,2001,27,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000013,0.7844638949671773,CERRADO_col6_gapfill_incid_temporal_spatial_freq_v8,2001,26,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000014,0.7513597513597513,CERRADO_col6_gapfill_incid_temporal_spatial_freq_v8,2001,25,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000015,0.6705069124423964,CERRADO_col6_gapfill_incid_temporal_spatial_freq_v8,2001,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000016,0.5993485342019544,CERRADO_col6_gapfill_incid_temporal_spatial_freq_v8,2001,9,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000017,0.7201834862385321,CERRADO_col6_gapfill_incid_temporal_spatial_freq_v8,2001,21,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000018,0.8717105263157895,CERRADO_col6_gapfill_incid_temporal_spatial_freq_v8,2001,22,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000019,0.8705281090289608,CERRADO_col6_gapfill_incid_temporal_spatial_freq_v8,2001,34,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_0000000000000000001a,0.7258953168044077,CERRADO_col6_gapfill_incid_temporal_spatial_freq_v8,2001,17,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_0000000000000000001b,0.6218274111675127,CERRADO_col6_gapfill_incid_temporal_spatial_freq_v8,2001,15,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_0000000000000000001c,0.6538987688098495,CERRADO_col6_gapfill_incid_temporal_spatial_freq_v8,2001,14,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_0000000000000000001d,0.7581967213114754,CERRADO_col6_gapfill_incid_temporal_spatial_freq_v8,2001,12,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_0000000000000000001e,0.6414141414141414,CERRADO_col6_gapfill_incid_temporal_spatial_freq_v8,2001,10,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_0000000000000000001f,0.7383177570093458,CERRADO_col6_gapfill_incid_temporal_spatial_freq_v8,2001,11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000020,0.6372093023255814,CERRADO_col6_gapfill_incid_temporal_spatial_freq_v8,2001,7,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000021,0.7224749772520473,CERRADO_col6_gapfill_incid_temporal_spatial_freq_v8,2001,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000022,0.6320754716981132,CERRADO_col6_gapfill_incid_temporal_spatial_freq_v8,2001,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000023,0.6556473829201102,CERRADO_col6_gapfill_incid_temporal_spatial_freq_v8,2001,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000024,0.636094674556213,CERRADO_col6_gapfill_incid_temporal_spatial_freq_v8,2001,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000025,0.7011494252873564,CERRADO_col6_gapfill_incid_temporal_spatial_freq_v8,2001,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000000,0.6351851851851852,CERRADO_col6_gapfill_incid_temporal_spatial_freq_v8,2002,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000001,0.6517985611510791,CERRADO_col6_gapfill_incid_temporal_spatial_freq_v8,2002,24,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000002,0.7318932655654383,CERRADO_col6_gapfill_incid_temporal_spatial_freq_v8,2002,29,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000003,0.6925566343042071,CERRADO_col6_gapfill_incid_temporal_spatial_freq_v8,2002,13,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000004,0.7282913165266106,CERRADO_col6_gapfill_incid_temporal_spatial_freq_v8,2002,30,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000005,0.7657342657342657,CERRADO_col6_gapfill_incid_temporal_spatial_freq_v8,2002,31,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000006,0.6203966005665722,CERRADO_col6_gapfill_incid_temporal_spatial_freq_v8,2002,28,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000007,0.8402555910543131,CERRADO_col6_gapfill_incid_temporal_spatial_freq_v8,2002,32,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000008,0.8862559241706162,CERRADO_col6_gapfill_incid_temporal_spatial_freq_v8,2002,35,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000009,0.865979381443299,CERRADO_col6_gapfill_incid_temporal_spatial_freq_v8,2002,37,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_0000000000000000000a,0.8754098360655738,CERRADO_col6_gapfill_incid_temporal_spatial_freq_v8,2002,33,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_0000000000000000000b,0.8071428571428572,CERRADO_col6_gapfill_incid_temporal_spatial_freq_v8,2002,38,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_0000000000000000000c,0.8686440677966102,CERRADO_col6_gapfill_incid_temporal_spatial_freq_v8,2002,36,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_0000000000000000000d,0.7880794701986755,CERRADO_col6_gapfill_incid_temporal_spatial_freq_v8,2002,16,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_0000000000000000000e,0.7696335078534031,CERRADO_col6_gapfill_incid_temporal_spatial_freq_v8,2002,19,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_0000000000000000000f,0.9186046511627907,CERRADO_col6_gapfill_incid_temporal_spatial_freq_v8,2002,18,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000010,0.8571428571428571,CERRADO_col6_gapfill_incid_temporal_spatial_freq_v8,2002,20,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000011,0.732620320855615,CERRADO_col6_gapfill_incid_temporal_spatial_freq_v8,2002,23,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000012,0.7053140096618358,CERRADO_col6_gapfill_incid_temporal_spatial_freq_v8,2002,27,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000013,0.787746170678337,CERRADO_col6_gapfill_incid_temporal_spatial_freq_v8,2002,26,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000014,0.7573872472783826,CERRADO_col6_gapfill_incid_temporal_spatial_freq_v8,2002,25,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000015,0.6774193548387096,CERRADO_col6_gapfill_incid_temporal_spatial_freq_v8,2002,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000016,0.5980392156862745,CERRADO_col6_gapfill_incid_temporal_spatial_freq_v8,2002,9,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000017,0.7289293849658315,CERRADO_col6_gapfill_incid_temporal_spatial_freq_v8,2002,21,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000018,0.8717105263157895,CERRADO_col6_gapfill_incid_temporal_spatial_freq_v8,2002,22,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000019,0.8676975945017182,CERRADO_col6_gapfill_incid_temporal_spatial_freq_v8,2002,34,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_0000000000000000001a,0.7324137931034482,CERRADO_col6_gapfill_incid_temporal_spatial_freq_v8,2002,17,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_0000000000000000001b,0.6287878787878788,CERRADO_col6_gapfill_incid_temporal_spatial_freq_v8,2002,15,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_0000000000000000001c,0.655266757865937,CERRADO_col6_gapfill_incid_temporal_spatial_freq_v8,2002,14,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_0000000000000000001d,0.7459016393442623,CERRADO_col6_gapfill_incid_temporal_spatial_freq_v8,2002,12,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_0000000000000000001e,0.6416243654822334,CERRADO_col6_gapfill_incid_temporal_spatial_freq_v8,2002,10,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_0000000000000000001f,0.7429906542056075,CERRADO_col6_gapfill_incid_temporal_spatial_freq_v8,2002,11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000020,0.6355140186915887,CERRADO_col6_gapfill_incid_temporal_spatial_freq_v8,2002,7,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000021,0.7216117216117216,CERRADO_col6_gapfill_incid_temporal_spatial_freq_v8,2002,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000022,0.6289308176100629,CERRADO_col6_gapfill_incid_temporal_spatial_freq_v8,2002,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000023,0.6418732782369146,CERRADO_col6_gapfill_incid_temporal_spatial_freq_v8,2002,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000024,0.6301775147928994,CERRADO_col6_gapfill_incid_temporal_spatial_freq_v8,2002,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000025,0.696551724137931,CERRADO_col6_gapfill_incid_temporal_spatial_freq_v8,2002,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000000,0.6277777777777778,CERRADO_col6_gapfill_incid_temporal_spatial_freq_v8,2003,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000001,0.6464646464646465,CERRADO_col6_gapfill_incid_temporal_spatial_freq_v8,2003,24,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000002,0.7373211963589077,CERRADO_col6_gapfill_incid_temporal_spatial_freq_v8,2003,29,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000003,0.6939655172413793,CERRADO_col6_gapfill_incid_temporal_spatial_freq_v8,2003,13,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000004,0.7223796033994334,CERRADO_col6_gapfill_incid_temporal_spatial_freq_v8,2003,30,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000005,0.7598566308243727,CERRADO_col6_gapfill_incid_temporal_spatial_freq_v8,2003,31,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000006,0.6246418338108882,CERRADO_col6_gapfill_incid_temporal_spatial_freq_v8,2003,28,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000007,0.8306709265175719,CERRADO_col6_gapfill_incid_temporal_spatial_freq_v8,2003,32,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000008,0.8862559241706162,CERRADO_col6_gapfill_incid_temporal_spatial_freq_v8,2003,35,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000009,0.8601036269430051,CERRADO_col6_gapfill_incid_temporal_spatial_freq_v8,2003,37,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_0000000000000000000a,0.875,CERRADO_col6_gapfill_incid_temporal_spatial_freq_v8,2003,33,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_0000000000000000000b,0.8147268408551069,CERRADO_col6_gapfill_incid_temporal_spatial_freq_v8,2003,38,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_0000000000000000000c,0.8792372881355932,CERRADO_col6_gapfill_incid_temporal_spatial_freq_v8,2003,36,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_0000000000000000000d,0.8027210884353742,CERRADO_col6_gapfill_incid_temporal_spatial_freq_v8,2003,16,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_0000000000000000000e,0.7700534759358288,CERRADO_col6_gapfill_incid_temporal_spatial_freq_v8,2003,19,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_0000000000000000000f,0.9130434782608695,CERRADO_col6_gapfill_incid_temporal_spatial_freq_v8,2003,18,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000010,0.8611111111111112,CERRADO_col6_gapfill_incid_temporal_spatial_freq_v8,2003,20,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000011,0.7304582210242587,CERRADO_col6_gapfill_incid_temporal_spatial_freq_v8,2003,23,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000012,0.7125603864734299,CERRADO_col6_gapfill_incid_temporal_spatial_freq_v8,2003,27,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000013,0.7940854326396495,CERRADO_col6_gapfill_incid_temporal_spatial_freq_v8,2003,26,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000014,0.7609034267912772,CERRADO_col6_gapfill_incid_temporal_spatial_freq_v8,2003,25,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000015,0.6797235023041475,CERRADO_col6_gapfill_incid_temporal_spatial_freq_v8,2003,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000016,0.6,CERRADO_col6_gapfill_incid_temporal_spatial_freq_v8,2003,9,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000017,0.7254004576659039,CERRADO_col6_gapfill_incid_temporal_spatial_freq_v8,2003,21,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000018,0.8848684210526315,CERRADO_col6_gapfill_incid_temporal_spatial_freq_v8,2003,22,"{""type"":""MultiPoint"",""coordinates"":[]}"
