system:index,area,class_id,territory,year,.geo
0_8_14,3788.3187150409713,141234,9,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_9_0,4135.162400871791,211,10,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_9_1,173.04053286901834,212,10,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_9_2,1242.4527895625604,213,10,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_9_3,812.8234083051742,214,10,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_9_4,149.47791893115232,1212,10,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_9_5,2237.4888628204735,1213,10,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_9_6,3909.8734958986197,1214,10,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_9_7,222.36114568609673,2223,10,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_9_8,160.12056285852077,2224,10,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_9_9,821.6532999621635,2234,10,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_9_10,735.7920457193013,13123,10,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_9_11,675.5715643590723,13124,10,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_9_12,34662.56691983776,13134,10,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_9_13,543.8374821806553,23234,10,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_9_14,13382.308673811836,141234,10,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_10_0,771.4339903275197,211,11,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_10_1,103.5832293185422,213,11,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_10_2,216.00453485449114,214,11,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_10_3,296.3966255274662,1213,11,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_10_4,763.5747329589814,1214,11,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_10_5,303.0867932753299,2234,11,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_10_6,13747.749507335442,13134,11,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_11_0,439.9342858358744,211,12,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_11_1,111.794966599001,212,12,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_11_2,276.4225110974682,213,12,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_11_3,372.93565816168496,214,12,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_11_4,0.6284758843383788,219,12,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_11_5,118.86985399249188,1212,12,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_11_6,202.53730288110333,1213,12,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_11_7,154.45924558624313,1214,12,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_11_8,47.82123162756337,2223,12,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_11_9,53.33129420098872,2224,12,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_11_10,178.8356081295157,2234,12,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_11_11,124.36994663873332,13123,12,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_11_12,171.28027300732262,13124,12,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_11_13,336.950428368283,13134,12,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_11_14,86.9173285647594,23234,12,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_11_15,980.1400513266709,141234,12,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_12_0,949.5579934119819,211,13,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_12_1,244.20529686474595,212,13,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_12_2,721.6726303820169,213,13,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_12_3,1230.5460007618435,214,13,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_12_4,133.0136232391967,1212,13,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_12_5,565.6599081997074,1213,13,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_12_6,638.7207495397932,1214,13,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_12_7,115.5318544038698,2223,13,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_12_8,243.52270407232683,2224,13,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_12_9,689.701252967343,2234,13,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_12_10,269.0462807065428,13123,13,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_12_11,494.2949975448594,13124,13,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_12_12,2002.368994117367,13134,13,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_12_13,855.035707475279,23234,13,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
